Model,Scenario,family,project,amb,Pathway,jobs_Renewables,jobs_Nuclear,jobs_Bioenergy,jobs_Fossil,jobs_Decommission,jobs_EnergyTotal
AIM/CGE V2.2,ENGAGE-Feasibility-1000/Cost-Effective,AIM,ENGAGE,2C,High-RE,288.1166321843837,18.196109611032274,55.68491528776294,51.89314153432781,1.1339650081732233,415.0247636256799
AIM/CGE V2.2,ENGAGE-Feasibility-1000/Enablers & Institutional,AIM,ENGAGE,2C,High-RE,224.22448098137156,16.578260660469937,49.883228166919004,49.54780421421436,1.4878880977876152,341.72166212076246
AIM/CGE V2.2,ENGAGE-Feasibility-1000/Institutional,AIM,ENGAGE,2C,High-RE,298.4332582433119,18.87318404158528,58.72453723804571,51.16731381255205,1.2027673517375863,428.40106068723253
AIM/CGE V2.2,ENGAGE-Feasibility-1000/Technology,AIM,ENGAGE,2C,High-RE,339.0821515608115,19.916528222868116,26.595673152376705,50.292466153157356,1.2020452682513048,437.088864357465
AIM/CGE V2.2,ENGAGE-Feasibility-1000/Technology & Enablers & Institutional,AIM,ENGAGE,1.5C,High-RE,255.98511000909576,17.489582355224904,29.032866524533308,47.59097977016958,1.5115351349818353,351.61007379400536
AIM/CGE V2.2,ENGAGE-Feasibility-1000/Technology & Institutional,AIM,ENGAGE,2C,High-RE,377.410586233484,22.452984215057292,25.379287662089254,47.76675340265901,1.2752299638826454,474.2848414771722
AIM/CGE V2.2,ENGAGE-Feasibility-Maximum-Effort/Cost-Effective,AIM,ENGAGE,1.5C,High-RE,297.3315823696822,18.439412217684946,61.41673554199644,49.47358571469264,1.1241046852760461,427.7854205293323
AIM/CGE V2.2,ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional,AIM,ENGAGE,2C,High-RE,225.5318479318706,16.63762613038165,50.27327142553035,49.351405334940424,1.4885014681866728,343.2826522909097
AIM/CGE V2.2,ENGAGE-Feasibility-Maximum-Effort/Institutional,AIM,ENGAGE,1.5C,High-RE,333.49331111864245,20.261393067559567,65.10805460209212,47.260997797051225,1.307644620099863,467.43140120544524
AIM/CGE V2.2,ENGAGE-Feasibility-Maximum-Effort/Technology,AIM,ENGAGE,2C,High-RE,323.2261604969687,18.983848102881613,25.9396324598866,51.363261437342366,1.1819591059841528,420.69486160306343
AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,AIM,ENGAGE,2C,High-CDR,331.02848234609536,34.08262505079259,62.94871252398158,54.69518806977847,7.850707057454322,490.6057150481023
AIM/CGE V2.2,ENGAGE-INDCi2030-1400,AIM,ENGAGE,2C,High-CDR,309.788087703856,32.31868870876451,49.387863069467656,59.948597382627455,7.418560824027398,458.86179768874297
AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,AIM,ENGAGE,2C,High-CDR,307.4951546722247,31.781673877040042,56.332052350117706,62.402786775491194,7.493039672422856,465.5047073472965
AIM/CGE V2.2,ENGAGE-INDCi2030-1600,AIM,ENGAGE,2C,High-CDR,297.8349061259951,31.003488131077358,45.69826596316008,62.992019558737404,7.194177651643199,444.72285743061315
AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,AIM,ENGAGE,2C,High-CDR,299.9121541950086,30.694240337556383,47.36084770282378,63.22915685573395,7.245971721460053,448.4423708125828
AIM/CGE V2.2,ENGAGE-INDCi2030-1800,AIM,ENGAGE,2C,High-CDR,288.13240853983393,29.793240662669557,39.38977851910102,65.35451014473581,6.973138941336728,429.64307680767706
AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,AIM,ENGAGE,2C,High-CDR,288.13240853983393,29.793240662669557,39.38977851910102,65.35451014473581,6.973138941336728,429.64307680767706
AIM/CGE V2.2,ENGAGE-INDCi2030-800f,AIM,ENGAGE,2C,High-RE,359.7477381217651,38.80096918991837,76.68861441012854,44.564123333525444,8.405720033560348,528.2071650888978
AIM/CGE V2.2,ENGAGE-INDCi2030-900f,AIM,ENGAGE,2C,High-RE,358.1507448417397,38.520149156186434,74.321318003887,44.68258418199691,8.373682730029257,524.0484789138393
AIM/CGE V2.2,ENGAGE-NPi2020-1000,AIM,ENGAGE,2C,High-CDR,347.13600318779385,36.11001885124321,58.69224327735522,48.296144428488354,8.136803869572462,498.3712136144531
AIM/CGE V2.2,ENGAGE-NPi2020-1000f,AIM,ENGAGE,2C,High-CDR,341.2022290345354,34.28347485837765,65.51300084573816,55.367470326863426,8.072511098475848,504.4386861639905
AIM/CGE V2.2,ENGAGE-NPi2020-1200,AIM,ENGAGE,2C,High-CDR,329.68731751933115,33.62554977952143,53.71201802893087,54.501893274579615,7.799342439522972,479.32612104188604
AIM/CGE V2.2,ENGAGE-NPi2020-1200f,AIM,ENGAGE,2C,High-CDR,322.43868192058636,32.57235102399042,59.899224710695805,57.022443703490346,7.6562778779334675,479.58897923669645
AIM/CGE V2.2,ENGAGE-NPi2020-1400,AIM,ENGAGE,2C,High-CDR,315.0847072824917,32.021080593594,47.86900804595019,58.06591561939876,7.471012706665723,460.5117242481004
AIM/CGE V2.2,ENGAGE-NPi2020-1400f,AIM,ENGAGE,2C,High-CDR,312.60362281873444,31.639200953304606,52.76410403039185,59.17887854566231,7.490011297059365,463.67581764515256
AIM/CGE V2.2,ENGAGE-NPi2020-1600,AIM,ENGAGE,2C,High-CDR,301.54805067440003,30.76520922332147,42.82878926954697,60.917440576150064,7.233789125562845,443.2932788689814
AIM/CGE V2.2,ENGAGE-NPi2020-1600f,AIM,ENGAGE,2C,High-CDR,301.8581909706027,30.78275064126938,43.46624804282357,60.881046850733384,7.238976958252579,444.22721346368155
AIM/CGE V2.2,ENGAGE-NPi2020-1800,AIM,ENGAGE,2C,High-CDR,292.3924604562748,30.063941734747477,36.73971329201954,63.50281286287416,7.087103890756671,429.78603223667267
AIM/CGE V2.2,ENGAGE-NPi2020-1800f,AIM,ENGAGE,2C,High-CDR,292.3924604562748,30.063941734747477,36.73971329201954,63.50281286287416,7.087103890756671,429.78603223667267
AIM/CGE V2.2,ENGAGE-NPi2020-600f,AIM,ENGAGE,1.5C,High-CDR,378.25090528620086,39.59405404091397,77.91093573475926,42.930285616460665,8.709876332397402,547.3960570107322
AIM/CGE V2.2,ENGAGE-NPi2020-700,AIM,ENGAGE,2C,High-RE,384.46098062886,40.11300981273469,67.79866257512872,35.42907903315468,8.805177124967933,536.606909174846
AIM/CGE V2.2,ENGAGE-NPi2020-800,AIM,ENGAGE,2C,High-RE,376.5526007030934,39.763266289046676,65.20958977956445,37.578803960942984,8.647523767259987,527.7517844999076
AIM/CGE V2.2,ENGAGE-NPi2020-800f,AIM,ENGAGE,2C,High-CDR,352.8411651249087,35.88493552625729,71.2137868328453,51.662137414852126,8.256750653284726,519.8587755521481
AIM/CGE V2.2,ENGAGE-NPi2020-900,AIM,ENGAGE,2C,High-CDR,359.1436941110887,38.109350042448185,60.45023462831892,43.387618509018075,8.272540345041028,509.3634376359148
AIM/CGE V2.2,ENGAGE-NPi2020-900f,AIM,ENGAGE,2C,High-CDR,349.0215666408154,35.22920822493096,67.43203156626475,53.28288540758937,8.178263873553394,513.143955713154
COFFEE 1.1,ENGAGE-INDCi2030-500,COFFEE,ENGAGE,2C,High-RE,183.8305127831772,15.93821015995496,4.567312808792412,10.702092555961213,1.2625760892054723,216.30070439709127
COFFEE 1.1,ENGAGE-INDCi2030-600,COFFEE,ENGAGE,2C,High-RE,175.51944587334575,14.431361002361,6.532110462128528,10.759483336586849,1.1426910989570334,208.38509177337914
COFFEE 1.1,ENGAGE-INDCi2030-600-NDCp,COFFEE,ENGAGE,2C,High-RE,178.4388842857897,14.579226731408905,5.958969716596832,10.939934582161342,1.1213657160582513,211.03838103201505
COFFEE 1.1,ENGAGE-INDCi2030-700,COFFEE,ENGAGE,2C,High-RE,170.41149409175742,14.201587401846762,6.5722688524295965,11.378181217065874,1.085422617881795,203.6489541809814
COFFEE 1.1,ENGAGE-NPi2020-400-lowBECCS,COFFEE,ENGAGE,2C,High-RE,205.0939972504343,16.08494155617648,0.7040951889687633,14.682245546909574,1.0172914720637942,237.5825710145529
COFFEE 1.1,ENGAGE-NPi2020-400f-lowBECCS,COFFEE,ENGAGE,2C,High-RE,216.56563878375582,22.22034594046802,1.895270728450182,12.530034073002211,0.9406195904039293,254.15190911608016
COFFEE 1.1,ENGAGE-NPi2020-500,COFFEE,ENGAGE,2C,High-RE,176.20357298488898,13.736594195955993,5.89179204930744,10.903783587678655,1.0943749063979291,207.83011772422898
COFFEE 1.1,ENGAGE-NPi2020-600,COFFEE,ENGAGE,2C,High-RE,170.00356258849948,13.276261309632623,5.813461739813231,11.230221560649474,1.0508668400682177,201.37437403866303
GCAM 6.0 NGFS,NGFS Phase 5-Below 2°C,GCAM,NGFS Phase 5,2C,High-RE,571.4305110359173,9.704941155368635,22.125519126498585,13.292902371869282,9.316830258786428,625.8707039484402
GCAM 6.0 NGFS,NGFS Phase 5-Delayed Transition,GCAM,NGFS Phase 5,2C,High-RE,565.8720496672985,9.616444118444118,19.208687992885338,15.878642895843543,9.192604130990459,619.7684288054618
GCAM 6.0 NGFS,NGFS Phase 5-Fragmented World,GCAM,NGFS Phase 5,2C,High-RE,427.0256811266256,6.160306862088349,18.116936164804795,28.10370558765624,8.49420261994211,487.9008323611171
GCAM 6.0 NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),GCAM,NGFS Phase 5,2C,High-RE,428.16791411299647,5.27619439453616,12.274500525744035,35.17395343698529,8.658488920161735,489.5510513904237
GCAM 6.0 NGFS,NGFS Phase 5-Net-Zero 2050,GCAM,NGFS Phase 5,1.5C,High-RE,587.0797161466847,11.022500279935862,21.229139627648113,10.164985188513768,9.231580982060585,638.7279222248432
GCAM 7.0,IAM-COMPACT-Current-Policies-Emissions-Intensity,GCAM,IAM,2C,High-CDR,217.84401984108874,20.88409354985977,21.387103017401635,54.2077439279238,7.961172123349335,322.28413245962327
GCAM 7.0,IAM-COMPACT-NDC-Emissions-Intensity,GCAM,IAM,2C,High-CDR,231.777599142177,26.023389769626146,29.189441906960326,44.30029292175957,8.09262326832654,339.3833470088495
GCAM 7.0,IAM-COMPACT-NDC-Long-Term-Pledges,GCAM,IAM,2C,High-CDR,251.26447093848145,34.58219849675734,42.47001448699298,31.676321097996954,8.578533348634034,368.5715383688628
IMAGE 3.0,COMMIT-2°C-2020,IMAGE,COMMIT,2C,High-CDR,NA,NA,NA,NA,NA,NA
IMAGE 3.0,COMMIT-2°C-2030,IMAGE,COMMIT,2C,High-CDR,NA,NA,NA,NA,NA,NA
IMAGE 3.0,COMMIT-Bridge,IMAGE,COMMIT,2C,High-CDR,NA,NA,NA,NA,NA,NA
IMAGE 3.0,ENGAGE-INDCi2030-1000,IMAGE,ENGAGE,2C,High-CDR,117.45163828077318,13.033532762918632,61.043929026811846,59.370378114304415,3.354374860507976,254.25385304531605
IMAGE 3.0,ENGAGE-INDCi2030-1000f,IMAGE,ENGAGE,2C,High-CDR,138.2672381580176,20.798984083545378,53.78423234228102,57.507583983604164,3.442318694823687,273.8003572622718
IMAGE 3.0,ENGAGE-INDCi2030-1200,IMAGE,ENGAGE,2C,High-CDR,113.2887457435328,10.223152939211905,61.049486891657665,61.78978797832011,3.216211061902217,249.5673846146247
IMAGE 3.0,ENGAGE-INDCi2030-1200f,IMAGE,ENGAGE,2C,High-CDR,116.69455769361502,12.690557196803312,65.8551986173336,60.63911828809601,3.160697529577076,259.040129325425
IMAGE 3.0,ENGAGE-INDCi2030-1400,IMAGE,ENGAGE,2C,High-CDR,110.4090971754543,9.675709182651593,55.70798143024975,63.286206360059694,3.108422154197659,242.18741630261297
IMAGE 3.0,ENGAGE-INDCi2030-1400f,IMAGE,ENGAGE,2C,High-CDR,115.16954181105649,12.160388084355603,60.94549446472875,60.719171152401955,3.057628988077968,252.05222450062075
IMAGE 3.0,ENGAGE-INDCi2030-3000,IMAGE,ENGAGE,2C,High-CDR,111.96212871139845,5.698513712185082,9.075728511800218,96.02528036315168,3.0298817427334908,225.79153304126893
IMAGE 3.0,ENGAGE-INDCi2030-3000f,IMAGE,ENGAGE,2C,High-CDR,111.96212871139845,5.698513712185082,9.075728511800218,96.02528036315168,3.0298817427334908,225.79153304126893
IMAGE 3.0,ENGAGE-INDCi2030-800f,IMAGE,ENGAGE,2C,High-CDR,133.03672039050713,21.056961294028568,59.74558764408604,55.5880435039983,3.5077341880598096,272.93504702067986
IMAGE 3.0,ENGAGE-NPi2020-1000,IMAGE,ENGAGE,2C,High-CDR,113.51877377565673,12.041536471395782,72.09908865834524,53.21905322963528,3.0845714637363026,253.96302359876933
IMAGE 3.0,ENGAGE-NPi2020-1000f,IMAGE,ENGAGE,2C,High-CDR,114.62240436896438,12.414742254469132,71.6488982413517,52.643812785986064,2.9895896432475175,254.3194472940188
IMAGE 3.0,ENGAGE-NPi2020-1200,IMAGE,ENGAGE,2C,High-CDR,110.51616369205496,10.488618098695714,68.13045249805585,54.43285266828975,2.9817590083272965,246.54984596542357
IMAGE 3.0,ENGAGE-NPi2020-1200f,IMAGE,ENGAGE,2C,High-CDR,113.34505266734115,10.9159169519872,63.59042019336302,54.73069205317742,2.989349608791221,245.57143147466002
IMAGE 3.0,ENGAGE-NPi2020-1400,IMAGE,ENGAGE,2C,High-CDR,109.1992459615215,9.666508224382364,61.16064698118249,56.98724275609958,2.9170924025851677,239.9307363257711
IMAGE 3.0,ENGAGE-NPi2020-1400f,IMAGE,ENGAGE,2C,High-CDR,112.01863461838445,10.480510921855998,57.62592366310796,56.43865481616406,2.8708118915465533,239.43453591105902
IMAGE 3.0,ENGAGE-NPi2020-3000,IMAGE,ENGAGE,2C,High-CDR,113.14373501388322,5.723960253921491,11.544539101178609,93.39425686378216,3.0273541168156983,226.83384534958117
IMAGE 3.0,ENGAGE-NPi2020-3000f,IMAGE,ENGAGE,2C,High-CDR,113.14373501388322,5.723960253921491,11.544539101178609,93.39425686378216,3.0273541168156983,226.83384534958117
IMAGE 3.0,ENGAGE-NPi2020-600f,IMAGE,ENGAGE,2C,High-CDR,134.03939891195515,24.24663975762188,75.02516864086662,45.54130743570185,3.4279740266005785,282.2804887727461
IMAGE 3.0,ENGAGE-NPi2020-800,IMAGE,ENGAGE,2C,High-CDR,122.47542775112194,17.55118107090841,66.61876875373399,49.710569689520796,3.365515725908979,259.72146299119413
IMAGE 3.0,ENGAGE-NPi2020-800f,IMAGE,ENGAGE,2C,High-CDR,117.99240398098034,15.139166529010534,82.76195307121867,49.36437659046344,3.1153944697566316,268.37329464142965
IMAGE 3.2,ENGAGE-Feasibility-1000/Cost-Effective,IMAGE,ENGAGE,2C,High-CDR,109.95623354856642,27.865064536801622,31.19126218440412,40.58349380999493,1.460200053676854,211.05625413344393
IMAGE 3.2,ENGAGE-Feasibility-1000/Institutional,IMAGE,ENGAGE,2C,High-CDR,105.42883116308165,29.94694444082692,28.394348776891157,40.72138641865867,1.3809765969824375,205.87248739644085
IMAGE 3.2,ENGAGE-Feasibility-1000/Technology,IMAGE,ENGAGE,2C,High-CDR,177.80432621565834,15.543766343991699,20.013006700801316,29.25262845781205,1.510065881037571,244.12379359930097
IMAGE 3.2,ENGAGE-Feasibility-1000/Technology & Institutional,IMAGE,ENGAGE,2C,High-CDR,166.9354850665211,17.120561164763682,19.63725932832373,30.601868717031167,1.5184858249569937,235.8136601015967
IMAGE 3.2,ENGAGE-Feasibility-Maximum-Effort/Cost-Effective,IMAGE,ENGAGE,2C,High-CDR,130.09928237648268,26.290508000551903,34.050001748689034,35.50238120994015,1.5430645995921228,227.48523793525587
IMAGE 3.2,ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional,IMAGE,ENGAGE,2C,High-CDR,161.42252548851067,5.966185816840578,30.032669053941802,22.37889461944582,1.6177282956677277,221.41800327440657
IMAGE 3.2,ENGAGE-Feasibility-Maximum-Effort/Institutional,IMAGE,ENGAGE,2C,High-CDR,112.2523718051557,29.908615410011794,31.455956153573215,37.03378349262775,1.5398001959545524,212.190527057323
IMAGE 3.2,ENGAGE-Feasibility-Maximum-Effort/Technology,IMAGE,ENGAGE,2C,High-CDR,200.8940819094156,17.83533844184857,15.220106336257437,23.506853316704284,1.531452139274374,258.98783214350027
IMAGE 3.2,ENGAGE-Feasibility-Maximum-Effort/Technology & Institutional,IMAGE,ENGAGE,2C,High-CDR,184.7203304538016,17.776364220529373,15.404767126841973,27.92490143055186,1.5728865365267544,247.39924976825156
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,IMAGE,SSP2021,1.5C,High-CDR,257.5380954003676,6.735362782983326,56.867364441679094,42.78245133763188,5.7808280358238395,369.7041019984857
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default-LowBiomass,IMAGE,SSP2021,1.5C,High-CDR,322.3616342538648,8.046855359415668,14.954622085729138,41.068789831410065,7.2093928877712905,393.64129441819097
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle,IMAGE,SSP2021,1.5C,High-CDR,243.9138554704082,5.8117893324152,44.861897250966734,40.94025915145265,5.6343443204982435,341.16214552574104
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,IMAGE,SSP2021,1.5C,High-CDR,375.8176441555329,20.87663211949814,54.31084584765318,66.43598602275944,7.560445666969766,525.0015538124134
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass,IMAGE,SSP2021,1.5C,High-CDR,444.6447510785453,22.245802414093713,16.990884631632838,63.83267909565829,9.135161134047792,556.849278353978
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,IMAGE,SSP2021,1.5C,High-CDR,434.2847072025851,7.7316515368892444,55.920307143489794,55.96000362575047,9.452722940075867,563.3493924487905
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,IMAGE,SSP2021,2C,High-CDR,244.27459824103659,6.014877886280533,39.39685005314913,48.28963733726243,5.490294956173507,343.4662584739022
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,IMAGE,SSP2021,2C,High-CDR,221.03148985396297,4.891287277421537,26.98435676654315,48.15193157450472,5.0540040684276475,306.11306954086007
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,IMAGE,SSP2021,2C,High-CDR,320.95032726218506,17.369940788884957,37.10199707786059,75.17459287131186,5.991508820269099,456.58836682051157
IMAGE 3.2,SSP2021-SSP1-SPA1-34-Lifestyle-Renewables,IMAGE,SSP2021,2C,High-RE,404.25217217075505,3.6257649002387367,15.224772478753856,95.63414297845803,8.38699656716951,527.1238490953752
IMAGE 3.2,SSP2021-SSP1-SPA1-34-Renewables,IMAGE,SSP2021,2C,High-RE,431.29753449065197,4.865010882445985,16.982590906353426,72.77758222091444,8.51001323025499,534.4327317306208
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,IMAGE,SSP2021,2C,High-CDR,146.83380877047608,25.007511162623302,59.25024945983295,55.49402823136354,4.0166334913920485,290.6022311156879
IMAGE 3.2,SSP2021-SSP2-SPA1-19-Default-LowBiomass,IMAGE,SSP2021,1.5C,High-CDR,191.88695753990626,30.730998186758967,11.56466337270916,60.646489718797675,5.07417278405075,299.9032816022228
IMAGE 3.2,SSP2021-SSP2-SPA1-19-Lifestyle-Renewables-LowBiomass,IMAGE,SSP2021,1.5C,High-CDR,441.65464530613605,25.00252724457568,15.735565473418232,66.10043063837702,9.213630950304973,557.706799612812
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Default,IMAGE,SSP2021,1.5C,High-CDR,186.61416664734693,26.17317615439023,51.39440643573911,59.87882320404849,5.088238413083555,329.1488108546083
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Lifestyle,IMAGE,SSP2021,1.5C,High-CDR,171.13920557998844,26.259147114987623,34.998170342095754,54.8239766219039,5.129231863443789,292.34973152241946
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Lifestyle-Renewables,IMAGE,SSP2021,1.5C,High-CDR,447.8445181772867,31.92525079108218,60.374169263192194,70.31509523380225,9.284030793334843,619.7430642586983
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,IMAGE,SSP2021,1.5C,High-CDR,466.6221597118447,31.971294680600927,60.92719775544142,68.55273866367578,9.533625457661138,637.607016269224
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,IMAGE,SSP2021,2C,High-CDR,154.92544806951167,19.477270365335773,55.96750646189062,63.196874088114065,4.357181673342986,297.92428065819513
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,IMAGE,SSP2021,2C,High-CDR,130.49710693671648,16.826037969600634,42.129429369068326,62.51454393478743,4.008411985992067,255.97553019616495
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,IMAGE,SSP2021,2C,High-CDR,312.7743162239566,18.620219572674397,46.63105093112619,77.45644012212918,6.4601885366360134,461.94221538652243
IMAGE 3.2,SSP2021-SSP2-SPA2-34-Default,IMAGE,SSP2021,2C,High-CDR,144.86535183511393,17.996768058501615,38.960686961758235,70.17447873086749,4.089359801239896,276.08664538748116
IMAGE 3.3,NAVIGATE Demand-1.5°C-act_u,IMAGE,NAVIGATE,2C,High-CDR,241.35792231112856,25.887195690852238,18.75178192605057,20.016403749038034,4.931189172795775,310.94449284986524
IMAGE 3.3,NAVIGATE Demand-1.5°C-all_u,IMAGE,NAVIGATE,2C,High-CDR,251.57117185750815,16.260342231514162,20.540616884702278,22.599681395384504,5.087330036369575,316.05914240547867
IMAGE 3.3,NAVIGATE Demand-1.5°C-ref,IMAGE,NAVIGATE,2C,High-CDR,272.1765473410795,31.241367912624295,15.532202714234513,19.90584656923667,5.415367555001932,344.2713320921769
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,IMAGE,NAVIGATE,2C,High-CDR,277.8264219040609,20.78712044405632,18.434367312109273,18.863058387019567,5.345493649894264,341.25646169714037
IMAGE 3.3,NAVIGATE Demand-2.0°C-act_u,IMAGE,NAVIGATE,2C,High-CDR,139.8963245173082,27.32812318177193,18.239980811595174,36.51234569030411,3.663742730404834,225.6405169313842
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,IMAGE,NAVIGATE,2C,High-CDR,245.76963890830376,26.66936629472629,15.158734348829475,44.82385484846636,4.992161582219855,337.41375598254575
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,IMAGE,NAVIGATE,2C,High-CDR,211.25683796266117,26.754104194352536,17.002025643441726,33.40560493046527,4.4981150974459645,292.91668782836666
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,IMAGE,NAVIGATE,2C,High-CDR,218.28671749678017,16.612390852890364,16.934512973084384,35.40232764825176,4.488765902730071,291.72471487373673
IMAGE 3.3,SHAPE-SDP-EI-1.5°C,IMAGE,SHAPE,1.5C,High-CDR,344.80458471504835,14.497351392493053,41.259194751465614,51.74896653485719,7.626361676808968,459.9364590706731
IMAGE 3.3,SHAPE-SDP-EI-1.5°C [with Climate Change Impacts],IMAGE,SHAPE,1.5C,High-CDR,339.1585957155845,14.36111150051408,43.67334154132845,52.04759667536923,7.505869144319277,456.74651457711553
IMAGE 3.3,SHAPE-SDP-MC-1.5°C,IMAGE,SHAPE,1.5C,High-CDR,407.29040858425014,5.298942478435362,29.419061865731095,44.11276406109511,8.056497621593572,494.1776746111053
IMAGE 3.3,SHAPE-SDP-MC-1.5°C [with Climate Change Impacts],IMAGE,SHAPE,1.5C,High-CDR,403.964787375959,5.611162893648287,43.387395515289505,41.34796535595765,7.858724947038503,502.170036087893
IMAGE 3.3,SHAPE-SDP-RC-1.5°C,IMAGE,SHAPE,1.5C,High-CDR,273.4396723069096,5.131829434115492,27.204719361563384,30.300078824918856,5.87308669505882,341.9493866225662
IMAGE 3.3,SHAPE-SDP-RC-1.5°C [with Climate Change Impacts],IMAGE,SHAPE,1.5C,High-CDR,248.7620622208415,5.57096027054443,35.640794731123805,31.026366185466514,5.688100844298526,326.68828425227474
IMAGE 3.3,SHAPE-SSP1-1.5°C,IMAGE,SHAPE,1.5C,High-CDR,243.13962808242024,8.167861843527294,46.00374278610943,39.7636410671731,5.366915068291049,342.4417888475211
IMAGE 3.3,SHAPE-SSP2-1.5°C,IMAGE,SHAPE,1.5C,High-CDR,165.2057583928026,33.31577280386852,44.378524928297935,50.43699982700697,4.388293691187559,297.7253496431636
IMAGE 3.3,SHAPE-SSP2-1.5°C [with Climate Change Impacts],IMAGE,SHAPE,1.5C,High-CDR,175.946622041213,34.72020602276974,39.50157880860241,50.13569244236702,4.533206743354139,304.8373060583063
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-1000/Cost-Effective,MESSAGEix,ENGAGE,2C,High-CDR,220.5338311464093,27.824485686462147,0.7106486038985901,21.426475805651044,1.1126011082693466,271.6080423506904
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-1000/Institutional,MESSAGEix,ENGAGE,2C,High-RE,235.96466776666279,35.868640825354106,0.4722217541579033,23.089198971147013,1.343325688331114,296.73805500565294
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-1000/Technology & Institutional,MESSAGEix,ENGAGE,2C,High-RE,254.7613684049687,19.761189181655084,0.40928149332606667,22.110514920198163,1.1891647972645252,298.23151879741255
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-Maximum-Effort/Cost-Effective,MESSAGEix,ENGAGE,1.5C,High-CDR,233.8597381429256,27.32218396230885,0.916948965759117,18.22662139117192,1.3090112626757617,281.63450372484124
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional [Optimistic],MESSAGEix,ENGAGE,1.5C,High-CDR,91.02801012608266,7.409871250484339,1.1515243754649114,17.591028393345074,1.1950469962967825,118.37548114167379
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-Maximum-Effort/Institutional [Pessimistic],MESSAGEix,ENGAGE,2C,High-CDR,202.53895147211003,22.711479489808767,1.8827022533640132,29.3643637379366,1.1650679020339298,257.6625648552533
MESSAGEix-GLOBIOM 1.1,ENGAGE-Feasibility-Maximum-Effort/Technology & Institutional [Optimistic],MESSAGEix,ENGAGE,2C,High-RE,235.11898715448964,19.181074330606265,0.7226790712725688,22.292547616915993,1.177935345442545,278.493223518727
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f,MESSAGEix,ENGAGE,2C,High-RE,234.84420110534202,50.40362070851065,2.6873677237990927,17.7950193642561,1.1449828089356269,306.8751917108435
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV,MESSAGEix,ENGAGE,2C,High-RE,224.21181571189445,48.80063559468032,2.7402150643860166,18.483510045871753,1.0683352102044166,295.30451162703696
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-COV-NDCp,MESSAGEix,ENGAGE,2C,High-RE,224.60254607508412,48.705201195865996,2.7496525967456225,17.91504519571828,1.0766270038245125,295.0490720672385
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1000f-NDCp,MESSAGEix,ENGAGE,2C,High-RE,235.04398153109216,50.44770932469471,2.6668293152429676,17.851138224242014,1.158364438085661,307.1680228333575
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200-COV,MESSAGEix,ENGAGE,2C,High-CDR,209.03488332173058,34.353301842864575,3.099258319084684,22.960003583928646,0.9688316662291201,270.4162787338376
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200-COV-NDCp,MESSAGEix,ENGAGE,2C,High-CDR,210.23771456573067,34.45870782021923,3.097553270042486,22.106145148112127,0.9895223300825466,270.88964313418705
