ambition_view,family,project,component,n_High-CDR,n_High-RE,median_High-CDR,median_High-RE,comparable,robust_3_per_arm,raw_difference_high_re_minus_high_cdr,favours
2C,MESSAGEix,NGFS Phase 5,jobs_EnergyTotal,0,2,0,375.889254410553,FALSE,FALSE,375.889254410553,NA
2C,MESSAGEix,NGFS Phase 5,jobs_Fossil,0,2,0,20.494479639429855,FALSE,FALSE,20.494479639429855,NA
2C,MESSAGEix,NGFS Phase 5,jobs_Nuclear,0,2,0,3.121467231819981,FALSE,FALSE,3.121467231819981,NA
2C,MESSAGEix,NGFS Phase 5,jobs_Renewables,0,2,0,347.0886310637869,FALSE,FALSE,347.0886310637869,NA
2C,POLES,ENGAGE,jobs_Bioenergy,56,8,41.37957790455083,81.62763281226992,TRUE,TRUE,40.248054907719094,High-RE
2C,POLES,ENGAGE,jobs_Decommission,56,8,5.091468189475982,1.8159784137366766,TRUE,TRUE,-3.275489775739306,High-CDR
2C,POLES,ENGAGE,jobs_EnergyTotal,56,8,372.85672065391867,422.930662292531,TRUE,TRUE,50.073941638612325,High-RE
2C,POLES,ENGAGE,jobs_Fossil,56,8,47.985226123153694,59.32800503219143,TRUE,TRUE,11.342778909037733,High-RE
2C,POLES,ENGAGE,jobs_Nuclear,56,8,23.279468108277648,9.494748933543638,TRUE,TRUE,-13.78471917473401,High-CDR
2C,POLES,ENGAGE,jobs_Renewables,56,8,256.7414192288514,272.806899424421,TRUE,TRUE,16.06548019556959,High-RE
2C,REMIND,CD,jobs_Bioenergy,0,5,0,1.1905026435644737,FALSE,FALSE,1.1905026435644737,NA
2C,REMIND,CD,jobs_Decommission,0,5,0,6.381772986350352,FALSE,FALSE,6.381772986350352,NA
2C,REMIND,CD,jobs_EnergyTotal,0,5,0,593.4638051107371,FALSE,FALSE,593.4638051107371,NA
2C,REMIND,CD,jobs_Fossil,0,5,0,27.989766482766537,FALSE,FALSE,27.989766482766537,NA
2C,REMIND,CD,jobs_Nuclear,0,5,0,16.341270529688902,FALSE,FALSE,16.341270529688902,NA
2C,REMIND,CD,jobs_Renewables,0,5,0,540.1335514009734,FALSE,FALSE,540.1335514009734,NA
2C,REMIND,CEMICS,jobs_Bioenergy,0,8,0,5.530855607349993,FALSE,FALSE,5.530855607349993,NA
2C,REMIND,CEMICS,jobs_Decommission,0,8,0,6.610820149346445,FALSE,FALSE,6.610820149346445,NA
2C,REMIND,CEMICS,jobs_EnergyTotal,0,8,0,700.6135146705265,FALSE,FALSE,700.6135146705265,NA
2C,REMIND,CEMICS,jobs_Fossil,0,8,0,22.465960499262938,FALSE,FALSE,22.465960499262938,NA
2C,REMIND,CEMICS,jobs_Nuclear,0,8,0,14.387570648927488,FALSE,FALSE,14.387570648927488,NA
2C,REMIND,CEMICS,jobs_Renewables,0,8,0,645.766621541986,FALSE,FALSE,645.766621541986,NA
2C,REMIND,COMMIT,jobs_Bioenergy,0,4,0,1.2421901949861165,FALSE,FALSE,1.2421901949861165,NA
2C,REMIND,COMMIT,jobs_Decommission,0,4,0,6.073808174079909,FALSE,FALSE,6.073808174079909,NA
2C,REMIND,COMMIT,jobs_EnergyTotal,0,4,0,559.4191898893598,FALSE,FALSE,559.4191898893598,NA
2C,REMIND,COMMIT,jobs_Fossil,0,4,0,34.70567228691709,FALSE,FALSE,34.70567228691709,NA
2C,REMIND,COMMIT,jobs_Nuclear,0,4,0,16.206012411785842,FALSE,FALSE,16.206012411785842,NA
2C,REMIND,COMMIT,jobs_Renewables,0,4,0,500.89989395040993,FALSE,FALSE,500.89989395040993,NA
2C,REMIND,DeepElectrification,jobs_Bioenergy,0,3,0,3.403986076517317,FALSE,FALSE,3.403986076517317,NA
2C,REMIND,DeepElectrification,jobs_Decommission,0,3,0,8.617188907178408,FALSE,FALSE,8.617188907178408,NA
2C,REMIND,DeepElectrification,jobs_EnergyTotal,0,3,0,724.9705318583683,FALSE,FALSE,724.9705318583683,NA
2C,REMIND,DeepElectrification,jobs_Fossil,0,3,0,16.658432665049517,FALSE,FALSE,16.658432665049517,NA
2C,REMIND,DeepElectrification,jobs_Nuclear,0,3,0,1.598003958047172,FALSE,FALSE,1.598003958047172,NA
2C,REMIND,DeepElectrification,jobs_Renewables,0,3,0,694.9315715849071,FALSE,FALSE,694.9315715849071,NA
2C,REMIND,Diff,jobs_Bioenergy,0,0,0,NA,FALSE,FALSE,NA,NA
2C,REMIND,Diff,jobs_Decommission,0,0,0,NA,FALSE,FALSE,NA,NA
2C,REMIND,Diff,jobs_EnergyTotal,0,0,0,NA,FALSE,FALSE,NA,NA
2C,REMIND,Diff,jobs_Fossil,0,0,0,NA,FALSE,FALSE,NA,NA
2C,REMIND,Diff,jobs_Nuclear,0,0,0,NA,FALSE,FALSE,NA,NA
2C,REMIND,Diff,jobs_Renewables,0,0,0,NA,FALSE,FALSE,NA,NA
2C,REMIND,ENGAGE,jobs_Bioenergy,0,73,0,3.441932279325306,FALSE,FALSE,3.441932279325306,NA
2C,REMIND,ENGAGE,jobs_Decommission,0,73,0,5.8074968429714104,FALSE,FALSE,5.8074968429714104,NA
2C,REMIND,ENGAGE,jobs_EnergyTotal,0,73,0,612.0134797570514,FALSE,FALSE,612.0134797570514,NA
2C,REMIND,ENGAGE,jobs_Fossil,0,73,0,23.79587964844249,FALSE,FALSE,23.79587964844249,NA
2C,REMIND,ENGAGE,jobs_Nuclear,0,73,0,5.910789008157783,FALSE,FALSE,5.910789008157783,NA
2C,REMIND,ENGAGE,jobs_Renewables,0,73,0,567.5826979607937,FALSE,FALSE,567.5826979607937,NA
2C,REMIND,LeastTotalCost,jobs_Bioenergy,0,11,0,3.7268906554394845,FALSE,FALSE,3.7268906554394845,NA
2C,REMIND,LeastTotalCost,jobs_Decommission,0,11,0,6.037786910284285,FALSE,FALSE,6.037786910284285,NA
2C,REMIND,LeastTotalCost,jobs_EnergyTotal,0,11,0,609.8076946591709,FALSE,FALSE,609.8076946591709,NA
2C,REMIND,LeastTotalCost,jobs_Fossil,0,11,0,26.620452927484894,FALSE,FALSE,26.620452927484894,NA
2C,REMIND,LeastTotalCost,jobs_Nuclear,0,11,0,11.9106534795711,FALSE,FALSE,11.9106534795711,NA
2C,REMIND,LeastTotalCost,jobs_Renewables,0,11,0,550.7835508691375,FALSE,FALSE,550.7835508691375,NA
2C,REMIND,NAVIGATE,jobs_Bioenergy,0,7,0,3.1183144789851793,FALSE,FALSE,3.1183144789851793,NA
2C,REMIND,NAVIGATE,jobs_Decommission,0,7,0,4.309762386960061,FALSE,FALSE,4.309762386960061,NA
2C,REMIND,NAVIGATE,jobs_EnergyTotal,0,7,0,433.0884448586681,FALSE,FALSE,433.0884448586681,NA
2C,REMIND,NAVIGATE,jobs_Fossil,0,7,0,22.295515530197513,FALSE,FALSE,22.295515530197513,NA
2C,REMIND,NAVIGATE,jobs_Nuclear,0,7,0,4.024665911585389,FALSE,FALSE,4.024665911585389,NA
2C,REMIND,NAVIGATE,jobs_Renewables,0,7,0,390.55306464835945,FALSE,FALSE,390.55306464835945,NA
2C,REMIND,NGFS Phase 2,jobs_Bioenergy,0,5,0,3.1039966131856436,FALSE,FALSE,3.1039966131856436,NA
2C,REMIND,NGFS Phase 2,jobs_Decommission,0,5,0,4.306690787881834,FALSE,FALSE,4.306690787881834,NA
2C,REMIND,NGFS Phase 2,jobs_EnergyTotal,0,5,0,373.79811327541336,FALSE,FALSE,373.79811327541336,NA
2C,REMIND,NGFS Phase 2,jobs_Fossil,0,5,0,16.698226619837847,FALSE,FALSE,16.698226619837847,NA
2C,REMIND,NGFS Phase 2,jobs_Nuclear,0,5,0,2.8812636658267716,FALSE,FALSE,2.8812636658267716,NA
2C,REMIND,NGFS Phase 2,jobs_Renewables,0,5,0,346.9190508702877,FALSE,FALSE,346.9190508702877,NA
2C,REMIND,NGFS Phase 5,jobs_Bioenergy,0,5,0,3.2146017390898973,FALSE,FALSE,3.2146017390898973,NA
2C,REMIND,NGFS Phase 5,jobs_Decommission,0,5,0,5.227856542412107,FALSE,FALSE,5.227856542412107,NA
2C,REMIND,NGFS Phase 5,jobs_EnergyTotal,0,5,0,485.136064910009,FALSE,FALSE,485.136064910009,NA
2C,REMIND,NGFS Phase 5,jobs_Fossil,0,5,0,22.140725159266722,FALSE,FALSE,22.140725159266722,NA
2C,REMIND,NGFS Phase 5,jobs_Nuclear,0,5,0,4.6192402762319045,FALSE,FALSE,4.6192402762319045,NA
2C,REMIND,NGFS Phase 5,jobs_Renewables,0,5,0,450.04256643631606,FALSE,FALSE,450.04256643631606,NA
2C,REMIND,PEP,jobs_Bioenergy,0,5,0,1.117307636067372,FALSE,FALSE,1.117307636067372,NA
2C,REMIND,PEP,jobs_Decommission,0,5,0,6.243320317662708,FALSE,FALSE,6.243320317662708,NA
2C,REMIND,PEP,jobs_EnergyTotal,0,5,0,569.182941876135,FALSE,FALSE,569.182941876135,NA
2C,REMIND,PEP,jobs_Fossil,0,5,0,28.91644210272278,FALSE,FALSE,28.91644210272278,NA
2C,REMIND,PEP,jobs_Nuclear,0,5,0,15.658017007843132,FALSE,FALSE,15.658017007843132,NA
2C,REMIND,PEP,jobs_Renewables,0,5,0,515.8246809222509,FALSE,FALSE,515.8246809222509,NA
2C,REMIND,R2p1,jobs_Bioenergy,0,8,0,3.6897426956213106,FALSE,FALSE,3.6897426956213106,NA
2C,REMIND,R2p1,jobs_Decommission,0,8,0,5.835502491278113,FALSE,FALSE,5.835502491278113,NA
2C,REMIND,R2p1,jobs_EnergyTotal,0,8,0,576.2169820002222,FALSE,FALSE,576.2169820002222,NA
2C,REMIND,R2p1,jobs_Fossil,0,8,0,31.99197326002053,FALSE,FALSE,31.99197326002053,NA
2C,REMIND,R2p1,jobs_Nuclear,0,8,0,7.22532624885751,FALSE,FALSE,7.22532624885751,NA
2C,REMIND,R2p1,jobs_Renewables,0,8,0,499.9607394905787,FALSE,FALSE,499.9607394905787,NA
2C,REMIND,RESCUE,jobs_Bioenergy,0,5,0,3.610906023069209,FALSE,FALSE,3.610906023069209,NA
2C,REMIND,RESCUE,jobs_Decommission,0,5,0,6.219526839936858,FALSE,FALSE,6.219526839936858,NA
2C,REMIND,RESCUE,jobs_EnergyTotal,0,5,0,719.5545572799476,FALSE,FALSE,719.5545572799476,NA
2C,REMIND,RESCUE,jobs_Fossil,0,5,0,15.970876350759754,FALSE,FALSE,15.970876350759754,NA
2C,REMIND,RESCUE,jobs_Nuclear,0,5,0,3.8346035517715817,FALSE,FALSE,3.8346035517715817,NA
2C,REMIND,RESCUE,jobs_Renewables,0,5,0,690.3886830720184,FALSE,FALSE,690.3886830720184,NA
2C,REMIND,SHAPE,jobs_Bioenergy,0,2,0,3.115078515288168,FALSE,FALSE,3.115078515288168,NA
2C,REMIND,SHAPE,jobs_Decommission,0,2,0,4.103351487986358,FALSE,FALSE,4.103351487986358,NA
2C,REMIND,SHAPE,jobs_EnergyTotal,0,2,0,580.0291114524703,FALSE,FALSE,580.0291114524703,NA
2C,REMIND,SHAPE,jobs_Fossil,0,2,0,34.98823182951166,FALSE,FALSE,34.98823182951166,NA
2C,REMIND,SHAPE,jobs_Nuclear,0,2,0,3.850623213300974,FALSE,FALSE,3.850623213300974,NA
2C,REMIND,SHAPE,jobs_Renewables,0,2,0,533.9718264063831,FALSE,FALSE,533.9718264063831,NA
2C,REMIND,SusDev,jobs_Bioenergy,0,3,0,3.5204519844305007,FALSE,FALSE,3.5204519844305007,NA
2C,REMIND,SusDev,jobs_Decommission,0,3,0,4.792954907787748,FALSE,FALSE,4.792954907787748,NA
2C,REMIND,SusDev,jobs_EnergyTotal,0,3,0,488.57114901925263,FALSE,FALSE,488.57114901925263,NA
2C,REMIND,SusDev,jobs_Fossil,0,3,0,33.30120401665919,FALSE,FALSE,33.30120401665919,NA
2C,REMIND,SusDev,jobs_Nuclear,0,3,0,5.409611267057401,FALSE,FALSE,5.409611267057401,NA
2C,REMIND,SusDev,jobs_Renewables,0,3,0,426.83595055648476,FALSE,FALSE,426.83595055648476,NA
2C,REMIND,TechCost,jobs_Bioenergy,0,9,0,5.028265439326323,FALSE,FALSE,5.028265439326323,NA
2C,REMIND,TechCost,jobs_Decommission,0,9,0,7.222607887521673,FALSE,FALSE,7.222607887521673,NA
2C,REMIND,TechCost,jobs_EnergyTotal,0,9,0,772.9290415025217,FALSE,FALSE,772.9290415025217,NA
2C,REMIND,TechCost,jobs_Fossil,0,9,0,18.64004942514972,FALSE,FALSE,18.64004942514972,NA
2C,REMIND,TechCost,jobs_Nuclear,0,9,0,14.077907990962656,FALSE,FALSE,14.077907990962656,NA
2C,REMIND,TechCost,jobs_Renewables,0,9,0,726.7473925881242,FALSE,FALSE,726.7473925881242,NA
2C,REMIND,Transport,jobs_Bioenergy,0,8,0,13.22942997790502,FALSE,FALSE,13.22942997790502,NA
2C,REMIND,Transport,jobs_Decommission,0,8,0,6.992295017612673,FALSE,FALSE,6.992295017612673,NA
2C,REMIND,Transport,jobs_EnergyTotal,0,8,0,763.1248427537498,FALSE,FALSE,763.1248427537498,NA
2C,REMIND,Transport,jobs_Fossil,0,8,0,11.058156038874138,FALSE,FALSE,11.058156038874138,NA
2C,REMIND,Transport,jobs_Nuclear,0,8,0,11.359343479600831,FALSE,FALSE,11.359343479600831,NA
2C,REMIND,Transport,jobs_Renewables,0,8,0,721.3012261799149,FALSE,FALSE,721.3012261799149,NA
2C,TIAM,ENGAGE,jobs_Bioenergy,12,0,0,0,FALSE,FALSE,0,NA
2C,TIAM,ENGAGE,jobs_Decommission,12,0,0.9655516952374246,0,FALSE,FALSE,-0.9655516952374246,NA
2C,TIAM,ENGAGE,jobs_EnergyTotal,12,0,104.45879686184061,0,FALSE,FALSE,-104.45879686184061,NA
2C,TIAM,ENGAGE,jobs_Fossil,12,0,0,0,FALSE,FALSE,0,NA
2C,TIAM,ENGAGE,jobs_Nuclear,12,0,21.85350795619698,0,FALSE,FALSE,-21.85350795619698,NA
2C,TIAM,ENGAGE,jobs_Renewables,12,0,81.41048718389027,0,FALSE,FALSE,-81.41048718389027,NA
2C,WITCH,COMMIT,jobs_Bioenergy,2,1,60.46275127455013,26.493083260802567,TRUE,FALSE,-33.969668013747565,High-CDR
2C,WITCH,COMMIT,jobs_Decommission,2,1,6.070547123708815,10.608346105538141,TRUE,FALSE,4.537798981829326,High-RE
2C,WITCH,COMMIT,jobs_EnergyTotal,2,1,383.2268810053613,728.1154780174771,TRUE,FALSE,344.88859701211584,High-RE
2C,WITCH,COMMIT,jobs_Fossil,2,1,26.205985863680098,22.79433979485505,TRUE,FALSE,-3.41164606882505,High-CDR
2C,WITCH,COMMIT,jobs_Nuclear,2,1,15.331969646900347,20.181684931158316,TRUE,FALSE,4.849715284257968,High-RE
2C,WITCH,COMMIT,jobs_Renewables,2,1,275.1556270965219,648.0380239251231,TRUE,FALSE,372.88239682860114,High-RE
2C,WITCH,ENGAGE,jobs_Bioenergy,0,11,0,41.55342318988101,FALSE,FALSE,41.55342318988101,NA
2C,WITCH,ENGAGE,jobs_Decommission,0,11,0,1.2964507537318242,FALSE,FALSE,1.2964507537318242,NA
2C,WITCH,ENGAGE,jobs_EnergyTotal,0,11,0,315.6949242584331,FALSE,FALSE,315.6949242584331,NA
2C,WITCH,ENGAGE,jobs_Fossil,0,11,0,19.758053529382458,FALSE,FALSE,19.758053529382458,NA
2C,WITCH,ENGAGE,jobs_Nuclear,0,11,0,6.306152248766553,FALSE,FALSE,6.306152248766553,NA
2C,WITCH,ENGAGE,jobs_Renewables,0,11,0,255.8118181966527,FALSE,FALSE,255.8118181966527,NA
2C,WITCH,NAVIGATE,jobs_Bioenergy,0,4,0,24.654623858610435,FALSE,FALSE,24.654623858610435,NA
2C,WITCH,NAVIGATE,jobs_Decommission,0,4,0,8.192831669017751,FALSE,FALSE,8.192831669017751,NA
2C,WITCH,NAVIGATE,jobs_EnergyTotal,0,4,0,504.36908522847,FALSE,FALSE,504.36908522847,NA
2C,WITCH,NAVIGATE,jobs_Fossil,0,4,0,20.573658444205922,FALSE,FALSE,20.573658444205922,NA
2C,WITCH,NAVIGATE,jobs_Nuclear,0,4,0,10.072410807572057,FALSE,FALSE,10.072410807572057,NA
2C,WITCH,NAVIGATE,jobs_Renewables,0,4,0,440.4186361284869,FALSE,FALSE,440.4186361284869,NA
All ambitions,AIM,ENGAGE,jobs_Bioenergy,21,14,52.76410403039185,57.20472626290433,TRUE,TRUE,4.440622232512482,High-RE
All ambitions,AIM,ENGAGE,jobs_Decommission,21,14,7.490011297059365,1.397766358943739,TRUE,TRUE,-6.092244938115625,High-CDR
All ambitions,AIM,ENGAGE,jobs_EnergyTotal,21,14,463.67581764515256,432.74496252234877,TRUE,TRUE,-30.93085512280379,High-CDR
All ambitions,AIM,ENGAGE,jobs_Fossil,21,14,59.17887854566231,48.559079368799715,TRUE,TRUE,-10.619799176862593,High-CDR
All ambitions,AIM,ENGAGE,jobs_Nuclear,21,14,32.021080593594,19.450188162874866,TRUE,TRUE,-12.570892430719134,High-CDR
All ambitions,AIM,ENGAGE,jobs_Renewables,21,14,312.60362281873444,328.3597358078056,TRUE,TRUE,15.756112989071141,High-RE
All ambitions,COFFEE,ENGAGE,jobs_Bioenergy,0,8,0,5.852626894560336,FALSE,FALSE,5.852626894560336,NA
All ambitions,COFFEE,ENGAGE,jobs_Decommission,0,8,0,1.0898987621398621,FALSE,FALSE,1.0898987621398621,NA
All ambitions,COFFEE,ENGAGE,jobs_EnergyTotal,0,8,0,209.7117364026971,FALSE,FALSE,209.7117364026971,NA
All ambitions,COFFEE,ENGAGE,jobs_Fossil,0,8,0,11.085078071405409,FALSE,FALSE,11.085078071405409,NA
All ambitions,COFFEE,ENGAGE,jobs_Nuclear,0,8,0,14.505293866884951,FALSE,FALSE,14.505293866884951,NA
All ambitions,COFFEE,ENGAGE,jobs_Renewables,0,8,0,177.32122863533934,FALSE,FALSE,177.32122863533934,NA
All ambitions,GCAM,IAM,jobs_Bioenergy,3,0,29.189441906960326,0,FALSE,FALSE,-29.189441906960326,NA
All ambitions,GCAM,IAM,jobs_Decommission,3,0,8.09262326832654,0,FALSE,FALSE,-8.09262326832654,NA
All ambitions,GCAM,IAM,jobs_EnergyTotal,3,0,339.3833470088495,0,FALSE,FALSE,-339.3833470088495,NA
All ambitions,GCAM,IAM,jobs_Fossil,3,0,44.30029292175957,0,FALSE,FALSE,-44.30029292175957,NA
All ambitions,GCAM,IAM,jobs_Nuclear,3,0,26.023389769626146,0,FALSE,FALSE,-26.023389769626146,NA
All ambitions,GCAM,IAM,jobs_Renewables,3,0,231.777599142177,0,FALSE,FALSE,-231.777599142177,NA
All ambitions,GCAM,NGFS Phase 5,jobs_Bioenergy,0,5,0,19.208687992885338,FALSE,FALSE,19.208687992885338,NA
All ambitions,GCAM,NGFS Phase 5,jobs_Decommission,0,5,0,9.192604130990459,FALSE,FALSE,9.192604130990459,NA
All ambitions,GCAM,NGFS Phase 5,jobs_EnergyTotal,0,5,0,619.7684288054618,FALSE,FALSE,619.7684288054618,NA
All ambitions,GCAM,NGFS Phase 5,jobs_Fossil,0,5,0,15.878642895843543,FALSE,FALSE,15.878642895843543,NA
All ambitions,GCAM,NGFS Phase 5,jobs_Nuclear,0,5,0,9.616444118444118,FALSE,FALSE,9.616444118444118,NA
All ambitions,GCAM,NGFS Phase 5,jobs_Renewables,0,5,0,565.8720496672985,FALSE,FALSE,565.8720496672985,NA
All ambitions,IMAGE,COMMIT,jobs_Bioenergy,0,0,NA,0,FALSE,FALSE,NA,NA
All ambitions,IMAGE,COMMIT,jobs_Decommission,0,0,NA,0,FALSE,FALSE,NA,NA
All ambitions,IMAGE,COMMIT,jobs_EnergyTotal,0,0,NA,0,FALSE,FALSE,NA,NA
All ambitions,IMAGE,COMMIT,jobs_Fossil,0,0,NA,0,FALSE,FALSE,NA,NA
All ambitions,IMAGE,COMMIT,jobs_Nuclear,0,0,NA,0,FALSE,FALSE,NA,NA
All ambitions,IMAGE,COMMIT,jobs_Renewables,0,0,NA,0,FALSE,FALSE,NA,NA
All ambitions,IMAGE,ENGAGE,jobs_Bioenergy,29,0,55.70798143024975,0,FALSE,FALSE,-55.70798143024975,NA
All ambitions,IMAGE,ENGAGE,jobs_Decommission,29,0,3.0273541168156983,0,FALSE,FALSE,-3.0273541168156983,NA
All ambitions,IMAGE,ENGAGE,jobs_EnergyTotal,29,0,245.57143147466002,0,FALSE,FALSE,-245.57143147466002,NA
All ambitions,IMAGE,ENGAGE,jobs_Fossil,29,0,54.43285266828975,0,FALSE,FALSE,-54.43285266828975,NA
All ambitions,IMAGE,ENGAGE,jobs_Nuclear,29,0,12.690557196803312,0,FALSE,FALSE,-12.690557196803312,NA
All ambitions,IMAGE,ENGAGE,jobs_Renewables,29,0,114.62240436896438,0,FALSE,FALSE,-114.62240436896438,NA
All ambitions,IMAGE,NAVIGATE,jobs_Bioenergy,8,0,17.62100322751845,0,FALSE,FALSE,-17.62100322751845,NA
All ambitions,IMAGE,NAVIGATE,jobs_Decommission,8,0,4.961675377507815,0,FALSE,FALSE,-4.961675377507815,NA
All ambitions,IMAGE,NAVIGATE,jobs_EnergyTotal,8,0,313.5018176276719,0,FALSE,FALSE,-313.5018176276719,NA
All ambitions,IMAGE,NAVIGATE,jobs_Fossil,8,0,28.00264316292489,0,FALSE,FALSE,-28.00264316292489,NA
All ambitions,IMAGE,NAVIGATE,jobs_Nuclear,8,0,26.278280992789263,0,FALSE,FALSE,-26.278280992789263,NA
All ambitions,IMAGE,NAVIGATE,jobs_Renewables,8,0,243.56378060971616,0,FALSE,FALSE,-243.56378060971616,NA
All ambitions,IMAGE,SHAPE,jobs_Bioenergy,9,0,41.259194751465614,0,FALSE,FALSE,-41.259194751465614,NA
All ambitions,IMAGE,SHAPE,jobs_Decommission,9,0,5.87308669505882,0,FALSE,FALSE,-5.87308669505882,NA
All ambitions,IMAGE,SHAPE,jobs_EnergyTotal,9,0,342.4417888475211,0,FALSE,FALSE,-342.4417888475211,NA
All ambitions,IMAGE,SHAPE,jobs_Fossil,9,0,44.11276406109511,0,FALSE,FALSE,-44.11276406109511,NA
All ambitions,IMAGE,SHAPE,jobs_Nuclear,9,0,8.167861843527294,0,FALSE,FALSE,-8.167861843527294,NA
All ambitions,IMAGE,SHAPE,jobs_Renewables,9,0,273.4396723069096,0,FALSE,FALSE,-273.4396723069096,NA
All ambitions,IMAGE,SSP2021,jobs_Bioenergy,20,2,43.495663310017534,16.103681692553643,TRUE,FALSE,-27.39198161746389,High-CDR
All ambitions,IMAGE,SSP2021,jobs_Decommission,20,2,5.7075861781610415,8.44850489871225,TRUE,FALSE,2.7409187205512078,High-RE
All ambitions,IMAGE,SSP2021,jobs_EnergyTotal,20,2,356.585180236194,530.7782904129981,TRUE,FALSE,174.1931101768041,High-RE
All ambitions,IMAGE,SSP2021,jobs_Fossil,20,2,61.580516826792554,84.20586259968624,TRUE,FALSE,22.625345772893688,High-RE
All ambitions,IMAGE,SSP2021,jobs_Nuclear,20,2,19.048744969005085,4.245387891342361,TRUE,FALSE,-14.803357077662724,High-CDR
All ambitions,IMAGE,SSP2021,jobs_Renewables,20,2,250.90634682070208,417.77485333070354,TRUE,FALSE,166.86850651000145,High-RE
All ambitions,MESSAGEix,COVID,jobs_Bioenergy,10,0,0,0,FALSE,FALSE,0,NA
All ambitions,MESSAGEix,COVID,jobs_Decommission,10,0,0.5532258419480824,0,FALSE,FALSE,-0.5532258419480824,NA
All ambitions,MESSAGEix,COVID,jobs_EnergyTotal,10,0,3.944432756482875,0,FALSE,FALSE,-3.944432756482875,NA
All ambitions,MESSAGEix,COVID,jobs_Fossil,10,0,3.391310950086374,0,FALSE,FALSE,-3.391310950086374,NA
All ambitions,MESSAGEix,COVID,jobs_Nuclear,10,0,0,0,FALSE,FALSE,0,NA
All ambitions,MESSAGEix,COVID,jobs_Renewables,10,0,0,0,FALSE,FALSE,0,NA
All ambitions,MESSAGEix,ENGAGE,jobs_Bioenergy,75,20,2.072646283359055,2.6778721048194782,TRUE,TRUE,0.6052258214604231,High-RE
All ambitions,MESSAGEix,ENGAGE,jobs_Decommission,75,20,1.149501572302456,1.166874297193758,TRUE,TRUE,0.017372724891302038,High-RE
All ambitions,MESSAGEix,ENGAGE,jobs_EnergyTotal,75,20,278.368742217023,297.48478690153274,TRUE,TRUE,19.116044684509745,High-RE
All ambitions,MESSAGEix,ENGAGE,jobs_Fossil,75,20,25.678187757247954,17.823078794249057,TRUE,TRUE,-7.855108962998898,High-CDR
All ambitions,MESSAGEix,ENGAGE,jobs_Nuclear,75,20,36.04522494006495,49.01085104287114,TRUE,TRUE,12.96562610280619,High-RE
All ambitions,MESSAGEix,ENGAGE,jobs_Renewables,75,20,212.22126261084688,234.77410467277832,TRUE,TRUE,22.552842061931443,High-RE
All ambitions,MESSAGEix,GEI,jobs_Bioenergy,12,4,3.0679700498958082,3.905420455749909,TRUE,TRUE,0.8374504058541006,High-RE
All ambitions,MESSAGEix,GEI,jobs_Decommission,12,4,3.7376841625610275,4.604885032364672,TRUE,TRUE,0.8672008698036446,High-RE
All ambitions,MESSAGEix,GEI,jobs_EnergyTotal,12,4,354.94015946368205,439.8640474863905,TRUE,TRUE,84.92388802270847,High-RE
All ambitions,MESSAGEix,GEI,jobs_Fossil,12,4,49.03051985639377,24.44659555191614,TRUE,TRUE,-24.583924304477627,High-CDR
All ambitions,MESSAGEix,GEI,jobs_Nuclear,12,4,44.74043970347767,46.66985702428176,TRUE,TRUE,1.9294173208040917,High-RE
All ambitions,MESSAGEix,GEI,jobs_Renewables,12,4,259.6250237165207,360.0712068999975,TRUE,TRUE,100.44618318347682,High-RE
All ambitions,MESSAGEix,NGFS Phase 2,jobs_Bioenergy,2,1,1.8157667466182543,3.2499700714659037,TRUE,FALSE,1.4342033248476493,High-RE
All ambitions,MESSAGEix,NGFS Phase 2,jobs_Decommission,2,1,1.0799623247432923,0.9304378728230153,TRUE,FALSE,-0.14952445192027708,High-CDR
All ambitions,MESSAGEix,NGFS Phase 2,jobs_EnergyTotal,2,1,273.69260550943807,289.58744420335063,TRUE,FALSE,15.894838693912561,High-RE
All ambitions,MESSAGEix,NGFS Phase 2,jobs_Fossil,2,1,20.202156892037234,19.723106335465605,TRUE,FALSE,-0.47905055657162876,High-CDR
All ambitions,MESSAGEix,NGFS Phase 2,jobs_Nuclear,2,1,36.75192434096023,26.561934105122866,TRUE,FALSE,-10.189990235837364,High-CDR
All ambitions,MESSAGEix,NGFS Phase 2,jobs_Renewables,2,1,213.84279520507909,239.12199581847327,TRUE,FALSE,25.27920061339418,High-RE
All ambitions,MESSAGEix,NGFS Phase 5,jobs_Bioenergy,0,2,0,0.9377735919033857,FALSE,FALSE,0.9377735919033857,NA
All ambitions,MESSAGEix,NGFS Phase 5,jobs_Decommission,0,2,0,4.246902883612874,FALSE,FALSE,4.246902883612874,NA
All ambitions,MESSAGEix,NGFS Phase 5,jobs_EnergyTotal,0,2,0,375.889254410553,FALSE,FALSE,375.889254410553,NA
All ambitions,MESSAGEix,NGFS Phase 5,jobs_Fossil,0,2,0,20.494479639429855,FALSE,FALSE,20.494479639429855,NA
All ambitions,MESSAGEix,NGFS Phase 5,jobs_Nuclear,0,2,0,3.121467231819981,FALSE,FALSE,3.121467231819981,NA
All ambitions,MESSAGEix,NGFS Phase 5,jobs_Renewables,0,2,0,347.0886310637869,FALSE,FALSE,347.0886310637869,NA
All ambitions,POLES,ENGAGE,jobs_Bioenergy,60,9,42.546202791916855,82.89573118160524,TRUE,TRUE,40.34952838968839,High-RE
All ambitions,POLES,ENGAGE,jobs_Decommission,60,9,5.151407911848112,1.8074116144129397,TRUE,TRUE,-3.3439962974351727,High-CDR
