"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","Ambition","cumulative_deaths_mln","jobs_Renewables","jobs_Fossil","jobs_Nuclear","jobs_Bioenergy","cumulative_gap_EJ","mean_headcount_millions","cumulative_implied_CO2_GtCO2","pop_mln","mort_per_1k","headcount_pct","re_jobs_per_1k","fossil_jobs_per_1k","net_re_jobs_per_1k","gap_GJ_pc","implied_CO2_tpc"
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10EUROPE","C4","Fossil CCS",22401.6853784921,"2C (Medium-Ambition)",15.31,67404.90600846,20076.9950378663,13730.7649122929,23121.0912780755,3.03258346604379,11.2937023892807,115.523471029939,628.725128173828,24.3508638575793,1.79628614846109,107.208862805025,31.932865632683,75.2759971723424,4.82338518082157,183.742411195628
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10EUROPE","C4","Land-based CDR",36012.8814544678,"2C (Medium-Ambition)",15.31,67404.90600846,20076.9950378663,13730.7649122929,23121.0912780755,3.03258346604379,11.2937023892807,115.523471029939,628.725128173828,24.3508638575793,1.79628614846109,107.208862805025,31.932865632683,75.2759971723424,4.82338518082157,183.742411195628
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10EUROPE","C4","Novel CDR",10906.9623045921,"2C (Medium-Ambition)",15.31,67404.90600846,20076.9950378663,13730.7649122929,23121.0912780755,3.03258346604379,11.2937023892807,115.523471029939,628.725128173828,24.3508638575793,1.79628614846109,107.208862805025,31.932865632683,75.2759971723424,4.82338518082157,183.742411195628
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10EUROPE","C4","Renewable Capacity",172143.505641699,"2C (Medium-Ambition)",15.31,67404.90600846,20076.9950378663,13730.7649122929,23121.0912780755,3.03258346604379,11.2937023892807,115.523471029939,628.725128173828,24.3508638575793,1.79628614846109,107.208862805025,31.932865632683,75.2759971723424,4.82338518082157,183.742411195628
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10EUROPE","C4","Total CDR",69321.529137552,"2C (Medium-Ambition)",15.31,67404.90600846,20076.9950378663,13730.7649122929,23121.0912780755,3.03258346604379,11.2937023892807,115.523471029939,628.725128173828,24.3508638575793,1.79628614846109,107.208862805025,31.932865632683,75.2759971723424,4.82338518082157,183.742411195628
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Fossil CCS",51353.0856130496,"2C (Medium-Ambition)",128.25878,543912.983710713,73480.3380068414,44037.7785906786,54704.8461164823,1.72993242040109,16.9123237700162,132.838320092398,1390.23409791655,92.2569660693928,1.216509060982,391.238414110141,52.8546509663095,338.383763143831,1.2443461306219,95.5510444546524
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Land-based CDR",9545.85698127747,"2C (Medium-Ambition)",128.25878,543912.983710713,73480.3380068414,44037.7785906786,54704.8461164823,1.72993242040109,16.9123237700162,132.838320092398,1390.23409791655,92.2569660693928,1.216509060982,391.238414110141,52.8546509663095,338.383763143831,1.2443461306219,95.5510444546524
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Novel CDR",16820.7238843441,"2C (Medium-Ambition)",128.25878,543912.983710713,73480.3380068414,44037.7785906786,54704.8461164823,1.72993242040109,16.9123237700162,132.838320092398,1390.23409791655,92.2569660693928,1.216509060982,391.238414110141,52.8546509663095,338.383763143831,1.2443461306219,95.5510444546524
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Renewable Capacity",324478.281134239,"2C (Medium-Ambition)",128.25878,543912.983710713,73480.3380068414,44037.7785906786,54704.8461164823,1.72993242040109,16.9123237700162,132.838320092398,1390.23409791655,92.2569660693928,1.216509060982,391.238414110141,52.8546509663095,338.383763143831,1.2443461306219,95.5510444546524
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10INDIA+","C4","Total CDR",77719.6664786712,"2C (Medium-Ambition)",128.25878,543912.983710713,73480.3380068414,44037.7785906786,54704.8461164823,1.72993242040109,16.9123237700162,132.838320092398,1390.23409791655,92.2569660693928,1.216509060982,391.238414110141,52.8546509663095,338.383763143831,1.2443461306219,95.5510444546524
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Fossil CCS",22242.8961687364,"2C (Medium-Ambition)",15.36401,140190.283778033,19010.8998056464,21748.3835500784,47770.045617032,41.5421602170039,116.529207040824,1667.52514904155,650.717088143327,23.6108906311923,17.9078141890071,215.439683900164,29.2153074693177,186.224376430846,63.8405859842025,2562.5962179654
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Land-based CDR",88585.4527435303,"2C (Medium-Ambition)",15.36401,140190.283778033,19010.8998056464,21748.3835500784,47770.045617032,41.5421602170039,116.529207040824,1667.52514904155,650.717088143327,23.6108906311923,17.9078141890071,215.439683900164,29.2153074693177,186.224376430846,63.8405859842025,2562.5962179654
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Novel CDR",10333.3590140343,"2C (Medium-Ambition)",15.36401,140190.283778033,19010.8998056464,21748.3835500784,47770.045617032,41.5421602170039,116.529207040824,1667.52514904155,650.717088143327,23.6108906311923,17.9078141890071,215.439683900164,29.2153074693177,186.224376430846,63.8405859842025,2562.5962179654
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Renewable Capacity",110693.300114989,"2C (Medium-Ambition)",15.36401,140190.283778033,19010.8998056464,21748.3835500784,47770.045617032,41.5421602170039,116.529207040824,1667.52514904155,650.717088143327,23.6108906311923,17.9078141890071,215.439683900164,29.2153074693177,186.224376430846,63.8405859842025,2562.5962179654
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10LATIN_AM","C4","Total CDR",121161.707926301,"2C (Medium-Ambition)",15.36401,140190.283778033,19010.8998056464,21748.3835500784,47770.045617032,41.5421602170039,116.529207040824,1667.52514904155,650.717088143327,23.6108906311923,17.9078141890071,215.439683900164,29.2153074693177,186.224376430846,63.8405859842025,2562.5962179654
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Fossil CCS",33449.0845786006,"2C (Medium-Ambition)",51.72698,91352.3156021734,19390.0390574816,5812.34752604822,10713.8699150954,0.447174061484255,2.39260278248504,25.9713845969317,506.3728,102.151971827871,0.472498282388991,180.405257948637,38.2920233027556,142.113234645881,0.883092578203755,51.2890593588987
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Land-based CDR",288.093313932419,"2C (Medium-Ambition)",51.72698,91352.3156021734,19390.0390574816,5812.34752604822,10713.8699150954,0.447174061484255,2.39260278248504,25.9713845969317,506.3728,102.151971827871,0.472498282388991,180.405257948637,38.2920233027556,142.113234645881,0.883092578203755,51.2890593588987
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Novel CDR",10485.4650628567,"2C (Medium-Ambition)",51.72698,91352.3156021734,19390.0390574816,5812.34752604822,10713.8699150954,0.447174061484255,2.39260278248504,25.9713845969317,506.3728,102.151971827871,0.472498282388991,180.405257948637,38.2920233027556,142.113234645881,0.883092578203755,51.2890593588987
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Renewable Capacity",69880.2614971216,"2C (Medium-Ambition)",51.72698,91352.3156021734,19390.0390574816,5812.34752604822,10713.8699150954,0.447174061484255,2.39260278248504,25.9713845969317,506.3728,102.151971827871,0.472498282388991,180.405257948637,38.2920233027556,142.113234645881,0.883092578203755,51.2890593588987
"COMPASS","POLES-JRC ENGAGE","ENGAGE-NPi2020-1200f","COMPASS_ENGAGE-NPi2020-1200f","R10MIDDLE_EAST","C4","Total CDR",44222.6429553897,"2C (Medium-Ambition)",51.72698,91352.3156021734,19390.0390574816,5812.34752604822,10713.8699150954,0.447174061484255,2.39260278248504,25.9713845969317,506.3728,102.151971827871,0.472498282388991,180.405257948637,38.2920233027556,142.113234645881,0.883092578203755,51.2890593588987
