family,Model,Scenario,project,amb,classification_state,cdr_all,cdr_cutoff,cdr_ratio_to_cutoff,cdr_percentile,renewables,re_cutoff,re_ratio_to_cutoff,re_percentile
REMIND,REMIND-MAgPIE 1.7-3.0,CD-LINKS-NPi2020_1600,CD,2C,High-RE,423204.30370000005,550795.0699210565,0.7683516552910621,0.5337142857142857,3898987.9889,1914001.2595672116,2.037087472858627,0.9497142857142857
REMIND,REMIND-MAgPIE 1.7-3.0,CD-LINKS-No-Policy,CD,2C,High-RE,1783.4374,550795.0699210565,0.003237932758286333,0.05828571428571429,2773994.7304499997,1914001.2595672116,1.449317087219288,0.8434285714285714
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2020,COMMIT,1.5C,High-RE,374744.20175,565430.0377324205,0.6627596284995049,0.36363636363636365,4046357.45175,2704533.9788519694,1.4961385153192317,0.8398268398268398
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-2°C-2030,COMMIT,1.5C,High-RE,372201.62075,565430.0377324205,0.6582629077200488,0.33766233766233766,3998001.5601500003,2704533.9788519694,1.478258950123114,0.8268398268398268
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-Bridge,COMMIT,1.5C,High-RE,458071.03995,565430.0377324205,0.8101285913055327,0.5151515151515151,3912653.6779,2704533.9788519694,1.446701616062098,0.8051948051948052
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-Baseline,COMMIT,2C,High-RE,1812.72515,550795.0699210565,0.003291106346067715,0.05942857142857143,2668248.0555000002,1914001.2595672116,1.394068077104263,0.8365714285714285
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-Current-Policies,COMMIT,2C,High-RE,33726.54985,550795.0699210565,0.06123248317170651,0.10857142857142857,2713307.73595,1914001.2595672116,1.417610214406821,0.84
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-GPP,COMMIT,2C,High-RE,298394.55734999996,550795.0699210565,0.5417524114599788,0.38742857142857146,3196029.4457,1914001.2595672116,1.6698157484090042,0.8925714285714286
REMIND,REMIND-MAgPIE 1.7-3.0,COMMIT-NDCplus,COMMIT,2C,High-RE,173482.4962,550795.0699210565,0.31496740924871497,0.27885714285714286,2939314.8778999997,1914001.2595672116,1.5356911931001702,0.8571428571428571
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-1.5°C-Full-CDR-Cost-Effective,PEP,1.5C,High-RE,428976.51385,565430.0377324205,0.7586730191596318,0.4588744588744589,4164148.8510000003,2704533.9788519694,1.5396918225326248,0.8701298701298701
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-1.5°C-Full-CDR-Good-Practice,PEP,1.5C,High-RE,438670.57054999995,565430.0377324205,0.7758175924102441,0.47619047619047616,4319151.67935,2704533.9788519694,1.5970040358610726,0.8961038961038961
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-1.5°C-Full-CDR-NDC,PEP,1.5C,High-RE,474436.051,565430.0377324205,0.839071183594456,0.5324675324675324,4405532.8742,2704533.9788519694,1.6289434367062667,0.9134199134199135
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-1.5°C-Full-CDR-NetZero,PEP,1.5C,High-RE,457963.3029,565430.0377324205,0.8099380512867674,0.5108225108225108,4206918.0055,2704533.9788519694,1.55550569465789,0.8744588744588745
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-1.5°C-Reduced-CDR-Cost-Effective,PEP,1.5C,High-RE,261094.37370000003,565430.0377324205,0.4617624750660279,0.2510822510822511,5041833.87775,2704533.9788519694,1.8642153942876978,0.9913419913419913
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Full-CDR-Cost-Effective,PEP,1.5C,High-RE,374744.20175,565430.0377324205,0.6627596284995049,0.36363636363636365,4046357.45175,2704533.9788519694,1.4961385153192317,0.8398268398268398
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Full-CDR-Good-Practice,PEP,1.5C,High-RE,378934.99725,565430.0377324205,0.6701713244129491,0.37662337662337664,3890105.2621999998,2704533.9788519694,1.4383643513516833,0.8008658008658008
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Full-CDR-NDC,PEP,1.5C,High-RE,372201.62075,565430.0377324205,0.6582629077200488,0.33766233766233766,3998001.5601500003,2704533.9788519694,1.478258950123114,0.8268398268398268
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Full-CDR-NetZero,PEP,1.5C,High-RE,407013.7187,565430.0377324205,0.7198303796032355,0.4329004329004329,3862874.5537,2704533.9788519694,1.4282958113692206,0.7922077922077922
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Reduced-CDR-Cost-Effective,PEP,1.5C,High-RE,259219.61500000002,565430.0377324205,0.45844684169869127,0.24675324675324675,4557615.72095,2704533.9788519694,1.6851759883914026,0.948051948051948
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Reduced-CDR-Good-Practice,PEP,1.5C,High-RE,229449.37810000003,565430.0377324205,0.405796230812525,0.22943722943722944,4575827.82655,2704533.9788519694,1.6919099047490485,0.9523809523809523
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Reduced-CDR-NDC,PEP,1.5C,High-RE,240876.7101,565430.0377324205,0.4260062147847733,0.23809523809523808,4706719.80375,2704533.9788519694,1.7403071436905835,0.961038961038961
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-2°C-Reduced-CDR-NetZero,PEP,1.5C,High-RE,246226.14605,565430.0377324205,0.4354670421073775,0.24242424242424243,4492568.42415,2704533.9788519694,1.6611247850016004,0.9264069264069265
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-Good-Practice,PEP,2C,High-RE,295743.71065,550795.0699210565,0.5369396474307366,0.3851428571428571,2991434.8085499997,1914001.2595672116,1.5629220689365764,0.864
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-NDC,PEP,2C,High-RE,173482.4962,550795.0699210565,0.31496740924871497,0.27885714285714286,2939314.8778999997,1914001.2595672116,1.5356911931001702,0.8571428571428571
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-NPi,PEP,2C,High-RE,33726.54985,550795.0699210565,0.06123248317170651,0.10857142857142857,2713307.73595,1914001.2595672116,1.417610214406821,0.84
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-NetZero,PEP,2C,High-RE,349582.3202,550795.0699210565,0.6346867270436978,0.44457142857142856,3134777.8313,1914001.2595672116,1.6378138810675742,0.8845714285714286
REMIND,REMIND-MAgPIE 1.7-3.0,PEP-NoPolicy,PEP,2C,High-RE,1812.72515,550795.0699210565,0.003291106346067715,0.05942857142857143,2668248.0555000002,1914001.2595672116,1.394068077104263,0.8365714285714285
REMIND,REMIND-MAgPIE 2.0-4.1,Diff-1300Gt-hybrid-def,Diff,2C,High-RE,153553.90975000002,550795.0699210565,0.27878591900252186,0.256,3498942.58575,1914001.2595672116,1.8280774729172178,0.9222857142857143
REMIND,REMIND-MAgPIE 2.0-4.1,Diff-1300Gt-no-transfer-def,Diff,2C,High-RE,154734.24409999998,550795.0699210565,0.2809288836266771,0.2571428571428571,3420091.6899,1914001.2595672116,1.7868805847459794,0.9165714285714286
REMIND,REMIND-MAgPIE 2.0-4.1,Diff-1300Gt-uniform-pricing-def,Diff,2C,High-RE,151135.54015000002,550795.0699210565,0.27439523046504705,0.2537142857142857,3510492.4621,1914001.2595672116,1.8341118871017787,0.9234285714285714
REMIND,REMIND-MAgPIE 2.0-4.1,Diff-NoPolicy-Baseline,Diff,2C,High-RE,0,550795.0699210565,0,0,2161290.48285,1914001.2595672116,1.1292001361267152,0.784
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP1-1.5°C-minCDR,CEMICS,1.5C,High-RE,105598.8573,565430.0377324205,0.18675848514077836,0.12121212121212122,3223243.08855,2704533.9788519694,1.191792417382833,0.7272727272727273
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP2-1.5°C-fullCDR,CEMICS,1.5C,High-RE,363328.8587,565430.0377324205,0.6425708477693907,0.31601731601731603,3887437.54335,2704533.9788519694,1.4373779637259925,0.7965367965367965
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP2-1.5°C-minCDR,CEMICS,1.5C,High-RE,115381.2259,565430.0377324205,0.20405924376200557,0.12987012987012986,4861012.2273,2704533.9788519694,1.7973566852221323,0.974025974025974
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP1-1.5°C-fullCDR,CEMICS,1.5C,Low both - excluded,227649.08039999998,565430.0377324205,0.4026122865933252,0.22510822510822512,2676698.1991,2704533.9788519694,0.98970773524399,0.6493506493506493
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP2-2.0°C-fullCDR,CEMICS,2C,High-RE,220167.2727,550795.0699210565,0.3997262951746387,0.3382857142857143,3654625.2525,1914001.2595672116,1.9094163257376189,0.9325714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP2-2.0°C-minCDR,CEMICS,2C,High-RE,128786.37425000001,550795.0699210565,0.2338190395721198,0.22171428571428572,4329730.7657,1914001.2595672116,2.2621357974858523,0.9942857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP2-Npi,CEMICS,2C,High-RE,13946.093550000001,550795.0699210565,0.025319931698006747,0.07657142857142857,2245729.3091,1914001.2595672116,1.1733165262429335,0.7965714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,CEMICS-SSP1-Npi,CEMICS,2C,Low both - excluded,6596.69175,550795.0699210565,0.011976671742805324,0.06857142857142857,1416082.1746,1914001.2595672116,0.7398543587793669,0.32685714285714285
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-300f,ENGAGE,1.5C,High-RE,214267.4742,565430.0377324205,0.37894604089179673,0.22077922077922077,5182761.06875,2704533.9788519694,1.9163231481935374,1
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-400f,ENGAGE,1.5C,High-RE,206969.75535,565430.0377324205,0.36603954784578435,0.21212121212121213,4995201.4422,2704533.9788519694,1.8469730760492726,0.987012987012987
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-500f,ENGAGE,1.5C,High-RE,201390.02775,565430.0377324205,0.35617143467942924,0.2077922077922078,4759294.25585,2704533.9788519694,1.7597465193875077,0.9696969696969697
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-600-COV,ENGAGE,1.5C,High-RE,76435.4962,565430.0377324205,0.1351811737956725,0.0735930735930736,3270959.9096,2704533.9788519694,1.2094356865830427,0.7402597402597403
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-600-COV-NDCp,ENGAGE,1.5C,High-RE,74337.93065,565430.0377324205,0.13147149194287955,0.05194805194805195,3276397.3707,2704533.9788519694,1.2114461849323028,0.7445887445887446
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-600f,ENGAGE,1.5C,High-RE,180254.83135,565430.0377324205,0.31879245763611574,0.19480519480519481,4546508.51535,2704533.9788519694,1.6810691050292956,0.9393939393939394
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-600f-COV,ENGAGE,1.5C,High-RE,67721.9212,565430.0377324205,0.119770646553532,0.03896103896103896,3591838.40465,2704533.9788519694,1.3280803394360299,0.7748917748917749
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-600f-COV-NDCp,ENGAGE,1.5C,High-RE,68691.99914999999,565430.0377324205,0.12148629284973932,0.04329004329004329,3584711.99305,2704533.9788519694,1.3254453525378342,0.7705627705627706
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-600f-NDCp,ENGAGE,1.5C,High-RE,169642.0388,565430.0377324205,0.30002303995084184,0.19047619047619047,4554049.6258499995,2704533.9788519694,1.6838574266251665,0.9437229437229437
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-200f,ENGAGE,1.5C,High-RE,90031.18400000001,565430.0377324205,0.15922603680741423,0.09523809523809523,5149701.63425,2704533.9788519694,1.9040994398731734,0.9956709956709957
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-300f,ENGAGE,1.5C,High-RE,87657.61115,565430.0377324205,0.15502821799411085,0.09090909090909091,4912243.90675,2704533.9788519694,1.8162995714460084,0.9826839826839827
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400,ENGAGE,1.5C,High-RE,76140.59995,565430.0377324205,0.1346596304917783,0.06926406926406926,4230309.2747,2704533.9788519694,1.5641546040015728,0.8787878787878788
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-400f,ENGAGE,1.5C,High-RE,86061.0772,565430.0377324205,0.15220464329262756,0.08658008658008658,4721463.99795,2704533.9788519694,1.7457588016528394,0.9653679653679653
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500,ENGAGE,1.5C,High-RE,75937.36744999999,565430.0377324205,0.1343002005244298,0.06493506493506493,4144416.7934000003,2704533.9788519694,1.5323959047315197,0.8614718614718615
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-500f,ENGAGE,1.5C,High-RE,82081.5189,565430.0377324205,0.14516653418197706,0.08225108225108226,4502891.6732,2704533.9788519694,1.6649418008463714,0.9307359307359307
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600,ENGAGE,1.5C,High-RE,75701.09030000001,565430.0377324205,0.13388232893248622,0.06060606060606061,4099810.5677,2704533.9788519694,1.5159027765072868,0.8484848484848485
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600-COV,ENGAGE,1.5C,High-RE,74434.5472,565430.0377324205,0.13164236463013096,0.05627705627705628,3335635.3544,2704533.9788519694,1.2333493978936523,0.7489177489177489
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f,ENGAGE,1.5C,High-RE,76600.35685,565430.0377324205,0.13547274063683495,0.07792207792207792,4337471.0516,2704533.9788519694,1.6037776140054951,0.9047619047619048
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-600f-COV,ENGAGE,1.5C,High-RE,70610.69810000001,565430.0377324205,0.12487963742282691,0.047619047619047616,3462890.8636,2704533.9788519694,1.2804020547266115,0.7619047619047619
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000,ENGAGE,2C,High-RE,88847.22450000001,550795.0699210565,0.16130722541277315,0.1977142857142857,3891109.4969,1914001.2595672116,2.032971231053341,0.9451428571428572
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000-COV,ENGAGE,2C,High-RE,68896.99900000001,550795.0699210565,0.12508644823178025,0.1657142857142857,3210185.22455,1914001.2595672116,1.6772116572566298,0.8971428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000-COV-NDCp,ENGAGE,2C,High-RE,69748.7675,550795.0699210565,0.12663288273440218,0.16914285714285715,3212686.48955,1914001.2595672116,1.6785184824154418,0.8994285714285715
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000-NDCp,ENGAGE,2C,High-RE,107050.7589,550795.0699210565,0.1943567848480256,0.20457142857142857,3882676.5376,1914001.2595672116,2.028565299104317,0.944
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000f,ENGAGE,2C,High-RE,86939.7173,550795.0699210565,0.15784403682563963,0.19428571428571428,3911661.24045,1914001.2595672116,2.043708812048793,0.952
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000f-COV,ENGAGE,2C,High-RE,68719.91925,550795.0699210565,0.12476494980220028,0.16342857142857142,3225743.59885,1914001.2595672116,1.6853403741120818,0.904
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000f-COV-NDCp,ENGAGE,2C,High-RE,69458.0232,550795.0699210565,0.12610501980338198,0.16685714285714287,3229648.85945,1914001.2595672116,1.6873807388090636,0.9051428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1000f-NDCp,ENGAGE,2C,High-RE,88619.1817,550795.0699210565,0.1608932006466606,0.19542857142857142,3910301.23525,1914001.2595672116,2.0429982559855713,0.9508571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1200,ENGAGE,2C,High-RE,72426.5907,550795.0699210565,0.1314946241446581,0.1782857142857143,3643706.815,1914001.2595672116,1.9037118166912306,0.9314285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1200f,ENGAGE,2C,High-RE,72372.4298,550795.0699210565,0.13139629192827176,0.17714285714285713,3635069.8848,1914001.2595672116,1.899199316943998,0.9302857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1400,ENGAGE,2C,High-RE,67923.49235,550795.0699210565,0.1233189911444473,0.16114285714285714,3443101.6212,1914001.2595672116,1.7989024845148451,0.9188571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1400f,ENGAGE,2C,High-RE,67923.49235,550795.0699210565,0.1233189911444473,0.16114285714285714,3443101.6212,1914001.2595672116,1.7989024845148451,0.9188571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1600,ENGAGE,2C,High-RE,60377.24355,550795.0699210565,0.10961834418498635,0.1462857142857143,3308108.14965,1914001.2595672116,1.7283730264618633,0.9097142857142857
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1600f,ENGAGE,2C,High-RE,60377.24355,550795.0699210565,0.10961834418498635,0.1462857142857143,3308108.14965,1914001.2595672116,1.7283730264618633,0.9097142857142857
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1800,ENGAGE,2C,High-RE,62044.8144,550795.0699210565,0.11264591458469783,0.15085714285714286,3196045.52085,1914001.2595672116,1.6698241471234352,0.8937142857142857
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-1800f,ENGAGE,2C,High-RE,62044.8144,550795.0699210565,0.11264591458469783,0.15085714285714286,3196045.52085,1914001.2595672116,1.6698241471234352,0.8937142857142857
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-2000,ENGAGE,2C,High-RE,44173.65385,550795.0699210565,0.08019979891310802,0.12342857142857143,3128220.9079,1914001.2595672116,1.634388113520544,0.8822857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-2000f,ENGAGE,2C,High-RE,42530.1061,550795.0699210565,0.07721584382753405,0.12114285714285715,3101944.93625,1914001.2595672116,1.6206598197074344,0.8754285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-2500,ENGAGE,2C,High-RE,23098.835199999998,550795.0699210565,0.041937258449518566,0.096,2943615.04855,1914001.2595672116,1.5379378847512366,0.8628571428571429
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-2500f,ENGAGE,2C,High-RE,23015.5245,550795.0699210565,0.04178600310147789,0.09371428571428571,2943556.1241,1914001.2595672116,1.537907098747463,0.8617142857142858
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-3000,ENGAGE,2C,High-RE,20145.31595,550795.0699210565,0.03657497506810901,0.088,2793419.53945,1914001.2595672116,1.4594658835708603,0.8491428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-3000f,ENGAGE,2C,High-RE,20145.31595,550795.0699210565,0.03657497506810901,0.088,2796155.00105,1914001.2595672116,1.4608950684192645,0.8502857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-700,ENGAGE,2C,High-RE,189855.83085,550795.0699210565,0.3446941362006224,0.312,3892679.2101,1914001.2595672116,2.0337913523527154,0.9462857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-700f,ENGAGE,2C,High-RE,136973.21639999998,550795.0699210565,0.24868272045287526,0.22857142857142856,4361635.22315,1914001.2595672116,2.278804782049224,0.9965714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-800,ENGAGE,2C,High-RE,172971.52975,550795.0699210565,0.3140397203896385,0.2742857142857143,3878984.2462,1914001.2595672116,2.0266362035086143,0.9428571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-800f,ENGAGE,2C,High-RE,126618.55115000001,550795.0699210565,0.22988323255716106,0.22057142857142858,4213785.10875,1914001.2595672116,2.2015581691429027,0.9897142857142858
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-900,ENGAGE,2C,High-RE,116794.3707,550795.0699210565,0.2120468702029953,0.21142857142857144,3928474.4414,1914001.2595672116,2.0524931327831495,0.9554285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2030-900f,ENGAGE,2C,High-RE,114455.55559999999,550795.0699210565,0.20780061741729913,0.20914285714285713,4037286.5793999997,1914001.2595672116,2.1093437421837953,0.9714285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2100,ENGAGE,2C,High-RE,58946.366599999994,550795.0699210565,0.10702050511898839,0.14514285714285713,3122375.9405,1914001.2595672116,1.6313343185604918,0.8788571428571429
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2100-COV,ENGAGE,2C,High-RE,55549.61899999999,550795.0699210565,0.10085351527921577,0.13942857142857143,2792794.9575,1914001.2595672116,1.4591395609277178,0.848
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2100-COV-NDCp,ENGAGE,2C,High-RE,55434.218049999996,550795.0699210565,0.10064399824411134,0.1382857142857143,2791747.97885,1914001.2595672116,1.4585925504987713,0.8457142857142858
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-INDCi2100-NDCp,ENGAGE,2C,High-RE,58080.874899999995,550795.0699210565,0.1054491553606762,0.14057142857142857,3128803.5946,1914001.2595672116,1.634692547332741,0.8834285714285715
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000,ENGAGE,2C,High-RE,73271.1764,550795.0699210565,0.133028017862436,0.18171428571428572,3763467.7040500003,1914001.2595672116,1.9662827729282606,0.9405714285714286
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000-COV,ENGAGE,2C,High-RE,68793.3351,550795.0699210565,0.12489824048327067,0.16457142857142856,3185223.1745,1914001.2595672116,1.6641698424065998,0.8891428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000f,ENGAGE,2C,High-RE,72763.58045000001,550795.0699210565,0.13210644833917803,0.17942857142857144,3754210.00115,1914001.2595672116,1.9614459407403373,0.9382857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1000f-COV,ENGAGE,2C,High-RE,69520.9947,550795.0699210565,0.12621934816875574,0.168,3185796.18445,1914001.2595672116,1.6644692204488742,0.8902857142857142
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1200,ENGAGE,2C,High-RE,71340.92525,550795.0699210565,0.12952353633126207,0.1737142857142857,3578929.91245,1914001.2595672116,1.869868107223324,0.928
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1200f,ENGAGE,2C,High-RE,70975.40895,550795.0699210565,0.12885992055116371,0.17142857142857143,3556471.9426,1914001.2595672116,1.8581345883775329,0.9268571428571428
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1400,ENGAGE,2C,High-RE,63091.94260000001,550795.0699210565,0.11454703581323404,0.15314285714285714,3406100.50545,1914001.2595672116,1.7795706708260879,0.9142857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1400f,ENGAGE,2C,High-RE,63091.94260000001,550795.0699210565,0.11454703581323404,0.15314285714285714,3406100.50545,1914001.2595672116,1.7795706708260879,0.9142857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1600,ENGAGE,2C,High-RE,61093.565950000004,550795.0699210565,0.1109188685344557,0.14857142857142858,3285562.0294,1914001.2595672116,1.7165934520559938,0.9074285714285715
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1600f,ENGAGE,2C,High-RE,61093.565950000004,550795.0699210565,0.1109188685344557,0.14857142857142858,3285562.0294,1914001.2595672116,1.7165934520559938,0.9074285714285715
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1800,ENGAGE,2C,High-RE,53164.84665,550795.0699210565,0.0965238244736285,0.13485714285714287,3211094.34275,1914001.2595672116,1.6776866403296324,0.8982857142857142
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-1800f,ENGAGE,2C,High-RE,51921.26865,550795.0699210565,0.09426603738018513,0.1337142857142857,3187313.99535,1914001.2595672116,1.6652622245769608,0.8914285714285715
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2000,ENGAGE,2C,High-RE,43031.19345,550795.0699210565,0.07812559661466742,0.12228571428571429,3124358.0363499997,1914001.2595672116,1.632369895648068,0.88
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2000f,ENGAGE,2C,High-RE,42344.55695,550795.0699210565,0.07687896871711124,0.12,3096375.6104,1914001.2595672116,1.6177500380016174,0.8731428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500,ENGAGE,2C,High-RE,23711.404749999998,550795.0699210565,0.04304941355665814,0.09828571428571428,2942538.14195,1914001.2595672116,1.5373752379950671,0.8605714285714285
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-2500f,ENGAGE,2C,High-RE,23728.50865,550795.0699210565,0.04308046666685111,0.09942857142857142,2942429.7298500002,1914001.2595672116,1.5373185963917986,0.8594285714285714
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000,ENGAGE,2C,High-RE,20066.06745,550795.0699210565,0.03643109487685864,0.08571428571428572,2788592.49495,1914001.2595672116,1.4569439184071116,0.8445714285714285
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-3000f,ENGAGE,2C,High-RE,20066.06745,550795.0699210565,0.03643109487685864,0.08571428571428572,2792025.45235,1914001.2595672116,1.4587375208840379,0.8468571428571429
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700,ENGAGE,2C,High-RE,74681.8157,550795.0699210565,0.13558911431560905,0.18628571428571428,4043209.69225,1914001.2595672116,2.1124383654607617,0.9737142857142858
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-700f,ENGAGE,2C,High-RE,75316.77709999999,550795.0699210565,0.1367419231090701,0.18742857142857142,4161810.83735,1914001.2595672116,2.1744033952679094,0.9851428571428571
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-800,ENGAGE,2C,High-RE,71280.32645,550795.0699210565,0.12941351573865095,0.17257142857142857,3985746.82425,1914001.2595672116,2.0824159881437305,0.9622857142857143
REMIND,REMIND-MAgPIE 2.1-4.2,ENGAGE-NPi2020-800f,ENGAGE,2C,High-RE,73340.6022,550795.0699210565,0.133154064379174,0.18285714285714286,4025886.15845,1914001.2595672116,2.103387413318799,0.9702857142857143
