"Model_Group","Model","Scenario","ModelGroup_Scenario","Region","Category","Variable","Total_Value","Ambition","cumulative_deaths_mln","jobs_Renewables","jobs_Fossil","jobs_Nuclear","jobs_Bioenergy","cumulative_gap_EJ","mean_headcount_millions","cumulative_implied_CO2_GtCO2","pop_mln","mort_per_1k","headcount_pct","re_jobs_per_1k","fossil_jobs_per_1k","net_re_jobs_per_1k","gap_GJ_pc","implied_CO2_tpc"
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10AFRICA","C4","Fossil CCS",0.000533735965,"2C (Medium-Ambition)",NA,13171.1112233037,10503.1500868773,572.943507824595,298.404667886882,44.5764249890834,361.40839035207,2171.24691091539,1070.4991,NA,33.7607374309862,12.3037106928008,9.8114515807415,2.49225911205934,41.6407869834579,2028.25664301389
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10AFRICA","C4","Renewable Capacity",114118.187722927,"2C (Medium-Ambition)",NA,13171.1112233037,10503.1500868773,572.943507824595,298.404667886882,44.5764249890834,361.40839035207,2171.24691091539,1070.4991,NA,33.7607374309862,12.3037106928008,9.8114515807415,2.49225911205934,41.6407869834579,2028.25664301389
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10AFRICA","C4","Total CDR",0.000533735965,"2C (Medium-Ambition)",NA,13171.1112233037,10503.1500868773,572.943507824595,298.404667886882,44.5764249890834,361.40839035207,2171.24691091539,1070.4991,NA,33.7607374309862,12.3037106928008,9.8114515807415,2.49225911205934,41.6407869834579,2028.25664301389
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10CHINA+","C4","Fossil CCS",0.018753944,"2C (Medium-Ambition)",NA,42397.6172517341,90911.3677814708,3232.60652705723,2837.55790984482,15.951884884456,95.4773288123209,1888.70623459377,1428.03039550781,NA,6.68594513902968,29.6895762058744,63.6620677455135,-33.9724915396392,11.170549964928,1322.59526165207
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10CHINA+","C4","Renewable Capacity",108769.874508177,"2C (Medium-Ambition)",NA,42397.6172517341,90911.3677814708,3232.60652705723,2837.55790984482,15.951884884456,95.4773288123209,1888.70623459377,1428.03039550781,NA,6.68594513902968,29.6895762058744,63.6620677455135,-33.9724915396392,11.170549964928,1322.59526165207
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10CHINA+","C4","Total CDR",0.018753944,"2C (Medium-Ambition)",NA,42397.6172517341,90911.3677814708,3232.60652705723,2837.55790984482,15.951884884456,95.4773288123209,1888.70623459377,1428.03039550781,NA,6.68594513902968,29.6895762058744,63.6620677455135,-33.9724915396392,11.170549964928,1322.59526165207
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10EUROPE","C4","Fossil CCS",0.00305597552,"2C (Medium-Ambition)",NA,9896.93047706781,10721.9583120616,4424.35692693638,2412.62211098206,0.171240846359526,1.62816970056297,11.9618097618217,628.725128173828,NA,0.25896367547645,15.74126758034,17.0534909956664,-1.31222341532633,0.272362020676518,19.0254997387579
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10EUROPE","C4","Renewable Capacity",103546.919373063,"2C (Medium-Ambition)",NA,9896.93047706781,10721.9583120616,4424.35692693638,2412.62211098206,0.171240846359526,1.62816970056297,11.9618097618217,628.725128173828,NA,0.25896367547645,15.74126758034,17.0534909956664,-1.31222341532633,0.272362020676518,19.0254997387579
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10EUROPE","C4","Total CDR",0.00305597552,"2C (Medium-Ambition)",NA,9896.93047706781,10721.9583120616,4424.35692693638,2412.62211098206,0.171240846359526,1.62816970056297,11.9618097618217,628.725128173828,NA,0.25896367547645,15.74126758034,17.0534909956664,-1.31222341532633,0.272362020676518,19.0254997387579
"COMPASS","GCAM 5.3","NGFS Phase 2-Current Policies","COMPASS_NGFS Phase 2-Current Policies","R10INDIA+","C4","Fossil CCS",0.0006842136,"2C (Medium-Ambition)",NA,29121.563374461,26308.4383216317,1973.51189117515,2125.81764366493,5.78798597950032,81.4653834763787,569.937099967895,1390.23409791655,NA,5.85983206702133,20.9472371725766,18.9237469869703,2.02349018560625,4.16331752197301,409.957647292655
