Model,Scenario,Category,Ambition,fossil_ccs,renewables,novel_cdr,engineered_cmt,cmt_high,re_high,high_cmt,high_re,Pathway,cmt_axis,portfolio_rule,approach
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200f-COV,C4,2C (Medium-Ambition),237410.3142063832,1839056.9510087464,0,237410.3142063832,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200f-COV-NDCp,C4,2C (Medium-Ambition),236270.70638905923,1838731.0972806483,0,236270.70638905923,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1200f-NDCp,C4,2C (Medium-Ambition),222898.12696549465,1974230.6146230595,0,222898.12696549465,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400,C4,2C (Medium-Ambition),336160.5306373573,1832485.4260659558,0,336160.5306373573,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400-COV,C4,2C (Medium-Ambition),357576.5053360357,1707962.3945328803,0,357576.5053360357,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400-COV-NDCp,C4,2C (Medium-Ambition),356606.267610007,1714252.7012402494,0,356606.267610007,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400-NDCp,C4,2C (Medium-Ambition),338230.5052343584,1835383.1907646374,0,338230.5052343584,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f,C4,2C (Medium-Ambition),241433.56297694764,1846318.4709850873,0,241433.56297694764,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f-COV,C4,2C (Medium-Ambition),262573.4122653393,1727232.2331954646,0,262573.4122653393,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f-COV-NDCp,C4,2C (Medium-Ambition),264806.69191137434,1724889.8794502218,0,264806.69191137434,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1400f-NDCp,C4,2C (Medium-Ambition),245478.6404299627,1850912.535175534,0,245478.6404299627,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600,C3,2C (Medium-Ambition),347935.93445645197,1717907.1933196178,0,347935.93445645197,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV,C4,2C (Medium-Ambition),335067.5664075985,1633634.5070723896,0,335067.5664075985,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-COV-NDCp,C4,2C (Medium-Ambition),332245.8254239565,1640746.3758805094,0,332245.8254239565,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600-NDCp,C3,2C (Medium-Ambition),346564.838943406,1725130.7884565194,0,346564.838943406,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f,C3,2C (Medium-Ambition),273212.8328842824,1751404.136032633,0,273212.8328842824,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f-COV,C3,2C (Medium-Ambition),273494.85044989944,1647180.2223846149,0,273494.85044989944,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f-COV-NDCp,C3,2C (Medium-Ambition),269990.93311146175,1657014.161872041,0,269990.93311146175,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1600f-NDCp,C3,2C (Medium-Ambition),272780.8933656587,1757721.3489166447,0,272780.8933656587,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800,C3,2C (Medium-Ambition),316488.883077246,1655264.9504677083,0,316488.883077246,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-COV,C3,2C (Medium-Ambition),329758.29302747094,1575412.4238740236,0,329758.29302747094,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-COV-NDCp,C3,2C (Medium-Ambition),333138.0955793799,1579033.7758743938,0,333138.0955793799,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800-NDCp,C3,2C (Medium-Ambition),313582.39965342433,1660170.8177166423,0,313582.39965342433,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f,C3,2C (Medium-Ambition),276021.7169924545,1673045.744632246,0,276021.7169924545,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV,C3,2C (Medium-Ambition),277587.8110415075,1587307.6618267703,0,277587.8110415075,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-COV-NDCp,C3,2C (Medium-Ambition),276170.90879035013,1589739.559481646,0,276170.90879035013,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-1800f-NDCp,C3,2C (Medium-Ambition),275555.17158772534,1678521.9957631254,0,275555.17158772534,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000,C3,2C (Medium-Ambition),316314.5170470862,1600020.9368079803,0,316314.5170470862,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV,C3,2C (Medium-Ambition),280007.9759243839,1527065.4440059608,0,280007.9759243839,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-COV-NDCp,C3,2C (Medium-Ambition),277714.7953768692,1533302.7914623658,0,277714.7953768692,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000-NDCp,C3,2C (Medium-Ambition),314995.47694194503,1604321.4470645979,0,314995.47694194503,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f,C3,2C (Medium-Ambition),266236.6208454449,1614551.311164027,0,266236.6208454449,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f-COV,C3,2C (Medium-Ambition),260487.76132345392,1530008.0022460974,0,260487.76132345392,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f-COV-NDCp,C3,2C (Medium-Ambition),253931.13454639222,1539982.214047415,0,253931.13454639222,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2000f-NDCp,C3,2C (Medium-Ambition),262396.905665539,1616629.2145921877,0,262396.905665539,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500,C3,2C (Medium-Ambition),182190.73621598142,1486302.0491544537,0,182190.73621598142,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500-COV,C3,2C (Medium-Ambition),157359.4184910583,1411879.5723716894,0,157359.4184910583,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500-COV-NDCp,C3,2C (Medium-Ambition),157355.21342530756,1416704.67546719,0,157355.21342530756,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500-NDCp,C3,2C (Medium-Ambition),185519.9990615611,1489695.1592778352,0,185519.9990615611,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500f,C3,2C (Medium-Ambition),173109.71095672523,1489785.7784167752,0,173109.71095672523,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500f-COV,C3,2C (Medium-Ambition),154843.56347111374,1411332.3850400841,0,154843.56347111374,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500f-COV-NDCp,C3,2C (Medium-Ambition),150538.01897685998,1416804.526458965,0,150538.01897685998,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-2500f-NDCp,C3,2C (Medium-Ambition),173558.64129736813,1492549.2167279737,0,173558.64129736813,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000,C4,2C (Medium-Ambition),103984.9101368361,1379862.253768555,0,103984.9101368361,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000-COV,C4,2C (Medium-Ambition),82313.34847547434,1289454.8396410595,0,82313.34847547434,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000-COV-NDCp,C4,2C (Medium-Ambition),81933.61902776234,1293878.2377946568,0,81933.61902776234,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000-NDCp,C4,2C (Medium-Ambition),107376.53916092833,1386741.9815911872,0,107376.53916092833,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000f,C4,2C (Medium-Ambition),101115.84998345932,1372659.3909302042,0,101115.84998345932,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000f-COV,C4,2C (Medium-Ambition),83056.34123266838,1284743.3425884452,0,83056.34123266838,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000f-COV-NDCp,C4,2C (Medium-Ambition),81146.93248128955,1290777.261403611,0,81146.93248128955,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-3000f-NDCp,C4,2C (Medium-Ambition),100731.55191543757,1377818.1704500236,0,100731.55191543757,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-600f-COV,C2,1.5C (High-Ambition),97108.70259089161,2027797.086078166,0,97108.70259089161,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-600f-COV-NDCp,C2,1.5C (High-Ambition),99576.22943026903,2052720.096001494,0,99576.22943026903,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-700f,C2,1.5C (High-Ambition),118495.27486493172,2158179.9728790196,0,118495.27486493172,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-700f-COV,C2,1.5C (High-Ambition),120156.53820091917,2080440.3694965616,0,120156.53820091917,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-700f-COV-NDCp,C2,1.5C (High-Ambition),124221.53207929386,2098913.1050731624,0,124221.53207929386,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-700f-NDCp,C2,1.5C (High-Ambition),121502.3754878437,2176960.72123965,0,121502.3754878437,403983.6134199853,2704533.9788519694,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f,C3,2C (Medium-Ambition),140033.71317306932,2185687.8832964445,0,140033.71317306932,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f-COV,C3,2C (Medium-Ambition),145707.90985546767,2068547.4362470102,0,145707.90985546767,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f-COV-NDCp,C3,2C (Medium-Ambition),147056.87796626563,2077773.4878873073,0,147056.87796626563,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-800f-NDCp,C3,2C (Medium-Ambition),143599.94765585163,2197773.3536689323,0,143599.94765585163,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f,C3,2C (Medium-Ambition),167546.96521151907,2135540.868809686,0,167546.96521151907,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f-COV,C3,2C (Medium-Ambition),173150.96483278088,2031341.3929637913,0,173150.96483278088,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f-COV-NDCp,C3,2C (Medium-Ambition),178035.03803264274,2033714.0471044453,0,178035.03803264274,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-900f-NDCp,C3,2C (Medium-Ambition),168189.2370576398,2149491.582088029,0,168189.2370576398,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-950-COV,C3,2C (Medium-Ambition),317424.43211299466,1984539.373138849,0,317424.43211299466,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-950-COV-NDCp,C3,2C (Medium-Ambition),323012.36890975613,2018759.639313047,0,323012.36890975613,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-950f-COV,C3,2C (Medium-Ambition),185786.95205251555,2004647.732280736,0,185786.95205251555,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2030-950f-COV-NDCp,C3,2C (Medium-Ambition),187907.6510904081,2001831.5724228625,0,187907.6510904081,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2100,C4,2C (Medium-Ambition),40589.2712065994,1121810.1794684185,0,40589.2712065994,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2100-COV,C4,2C (Medium-Ambition),45948.535711668505,1073599.832368216,0,45948.535711668505,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2100-COV-NDCp,C4,2C (Medium-Ambition),56470.54706448628,1113907.0643436925,0,56470.54706448628,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-INDCi2100-NDCp,C4,2C (Medium-Ambition),54415.92455789564,1161730.5980861762,0,54415.92455789564,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000,C3,2C (Medium-Ambition),392277.4225374632,1881474.4203158666,0,392277.4225374632,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-COV,C3,2C (Medium-Ambition),388991.9597396273,1772394.2556539332,0,388991.9597396273,335872.01218836295,1914001.2595672116,TRUE,FALSE,High-engineered-CMT,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR10p,C3,2C (Medium-Ambition),608959.1979254324,2119812.481293742,0,608959.1979254324,335872.01218836295,1914001.2595672116,TRUE,TRUE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR1p,C3,2C (Medium-Ambition),245653.26376405385,1915421.9129016348,0,245653.26376405385,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR2p,C3,2C (Medium-Ambition),274662.4768615952,1886484.449263447,0,274662.4768615952,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR3p,C3,2C (Medium-Ambition),289128.7239789454,1880001.1961344061,0,289128.7239789454,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000-DR4p,C3,2C (Medium-Ambition),324407.8254317493,1861261.0234117922,0,324407.8254317493,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f,C3,2C (Medium-Ambition),250402.01811443924,1958876.3568028403,0,250402.01811443924,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-COV,C3,2C (Medium-Ambition),253294.74264853855,1816602.4818516513,0,253294.74264853855,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-DR10p,C4,2C (Medium-Ambition),220487.48537987896,2302768.440000169,0,220487.48537987896,335872.01218836295,1914001.2595672116,FALSE,TRUE,High-RE,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
MESSAGEix-GLOBIOM 1.1,ENGAGE-NPi2020-1000f-DR1p,C3,2C (Medium-Ambition),250744.68697219575,1903307.628435041,0,250744.68697219575,335872.01218836295,1914001.2595672116,FALSE,FALSE,NA,Novel CDR + Fossil/industrial CCS (land CDR excluded),top-tercile focal axis; not top-tercile opposing axis,A
