"Model","Scenario","Category","total_cdr","total_re","Ambition","cdr_thresh","re_thresh","high_cdr","high_re","Pathway_overlap","high_cdr_only","high_re_only","Pathway_excl","threshold_label"
"IMAGE 3.0.1","CD-LINKS-No-Policy","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP1-19","C1",0,NA,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP1-26","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP1-34","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP1-45","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP1-Baseline","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP2-26","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP2-34","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP2-45","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP2-60","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP2-Baseline","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP3-34","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP3-45","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP3-60","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP3-Baseline","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP4-26","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP4-34","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP4-45","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP4-60","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP4-Baseline","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP5-34","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP5-45","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP5-60","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.1","SSP5-Baseline","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-medium-2°C-cost100","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-medium-2°C-full","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-medium-2°C-limbio","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-medium-2°C-nobeccs","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-medium-2°C-nofuel","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-medium-2°C-none","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-tax-hi-full","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-tax-hi-none","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-tax-lo-full","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-tax-lo-none","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-well-below-2°C-cost100","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-well-below-2°C-full","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-well-below-2°C-limbio","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-well-below-2°C-nobeccs","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.0.2","EMF33-well-below-2°C-nofuel","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-1000/Cost-Effective","C3",800277.047928581,1043205.48355344,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-1000/Enablers & Institutional","C3",519180.532413809,1266109.78465141,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-1000/Institutional","C4",761155.713390767,990309.613056863,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-1000/Technology","C3",671795.47308341,1502260.51647668,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-1000/Technology & Enablers & Institutional","C3",506338.917165436,1325937.00382229,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-1000/Technology & Institutional","C3",683454.598923968,1482832.03136974,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-Maximum-Effort/Cost-Effective","C3",857519.877975693,1188149.14119435,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-Maximum-Effort/Enablers & Institutional","C3",585633.353948538,1320287.53232026,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-Maximum-Effort/Institutional","C3",868596.70633812,1045394.941033,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-Maximum-Effort/Technology","C3",653335.999371375,1755985.63788611,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-Maximum-Effort/Technology & Enablers & Institutional","C3",541842.041130442,1443523.08908912,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","ENGAGE-Feasibility-Maximum-Effort/Technology & Institutional","C3",692111.864970431,1659859.6734203,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Default","C2",945220.52226963,1588856.51319239,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Default-LowBiomass","C1",1146296.93466715,2051418.10832005,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Lifestyle","C2",957721.025438778,1514239.10725892,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Lifestyle-Renewables","C2",1406398.2288187,2093442.17829837,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Lifestyle-Renewables-LowBiomass","C1",1426426.10110244,2594281.92493291,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Renewables","C2",1049871.70154164,2635442.63858426,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-19-Renewables-LowBiomass","C1",1252757.28115821,3142295.30906495,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-26-Default","C3",700267.711472806,1482153.59831313,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-26-Lifestyle","C3",682403.118995186,1358639.41885895,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-26-Lifestyle-Renewables","C3",1018159.79604593,1792900.45793675,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-26-Renewables","C3",728478.48626138,2600647.9559622,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-34-Default","C3",344342.431489462,1524714.83168443,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-34-Lifestyle","C3",486865.631230238,1317649.97868909,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-34-Lifestyle-Renewables","C3",483321.219050652,2350496.07332979,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP1-SPA1-34-Renewables","C3",302546.924158593,2539069.7579947,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,TRUE,"High-RE only",FALSE,TRUE,"High-RE","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA0-26-Default","C3",966850.008481895,862844.258967459,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA1-19-Default-LowBiomass","C1",1677755.82455086,1153913.8510039,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA1-19-Lifestyle-Renewables-LowBiomass","C1",1315759.59969637,2560873.988359,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA1-19-Renewables-LowBiomass","C1",1520102.37198774,2794770.90541558,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-19-Default","C2",1417157.08030829,1099454.02529209,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-19-Lifestyle","C1",1224476.98780122,1008660.30526297,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-19-Lifestyle-Renewables","C2",1282064.51223395,2551674.87706988,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-19-Renewables","C2",1334168.49513672,2645840.87325305,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-26-Default","C3",1118489.20518413,933531.783439759,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-26-Lifestyle","C3",941965.447547248,797330.837959991,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-26-Lifestyle-Renewables","C3",976121.540940465,1777164.95425487,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-26-Renewables","C3",1174576.12734791,2074357.60617239,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-34-Default","C3",672687.619525106,876946.126232003,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-34-Lifestyle","C3",549981.026565024,767654.52946589,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-34-Lifestyle-Renewables","C3",642254.014341902,1973323.81353873,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-34-Renewables","C3",705641.955317788,1974767.80185279,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-45-Default","C4",139515.606362025,821962.912696191,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-45-Lifestyle","C4",333222.49472766,681934.114876183,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-45-Lifestyle-Renewables","C4",324905.306402484,1467597.3805989,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.2","SSP2021-SSP2-SPA2-45-Renewables","C4",209220.70532009,1778551.44589272,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","GEO7-Behavioural Focused Pathway","C2",630533.357357845,NA,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,NA,"Low (both)",NA,FALSE,NA,"top_33pct"
"IMAGE 3.3","GEO7-Technology Focused Pathway","C2",1011047.56923105,NA,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,NA,"Low (both)",NA,FALSE,NA,"top_33pct"
"IMAGE 3.3","NAVIGATE Demand-1.5°C-act_u","C3",762036.383499808,1507949.42224563,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-1.5°C-all_u","C3",744256.579861408,1562038.79344799,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-1.5°C-ele_u","C3",772225.502630608,1958671.84924445,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,TRUE,"Both High",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","NAVIGATE Demand-1.5°C-ref","C3",778724.006949016,1697100.32213757,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-1.5°C-tec_u","C3",759175.790569589,1664038.1407893,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-2.0°C-act_u","C3",556270.660680073,966172.232563842,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-2.0°C-all_u","C3",541607.353075173,1219491.73531989,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-2.0°C-ele_u","C3",584591.804761934,1554284.52330658,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-2.0°C-ref","C3",572177.94958529,1342490.21109318,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-2.0°C-tec_u","C3",563838.663853716,1359121.25656336,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","NAVIGATE Demand-NPi-act","C4",36864.8174374457,776413.870335863,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","NAVIGATE Demand-NPi-all","C4",39357.6720367445,1034269.67913706,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","NAVIGATE Demand-NPi-ele","C4",58338.0105108168,1138476.52189317,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","NAVIGATE Demand-NPi-ref","C4",45412.052542657,930675.367491381,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","NAVIGATE Demand-NPi-tec","C4",33666.6130403252,1097496.00931934,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","SHAPE-SDP-EI-1.5°C","C2",1499150.22624076,2031118.63940702,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SDP-EI-1.5°C [with Climate Change Impacts]","C2",1585481.19568532,1992621.0966507,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SDP-MC-1.5°C","C2",853206.346064899,2345292.54469992,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SDP-MC-1.5°C [with Climate Change Impacts]","C2",973009.201229846,2320205.09874191,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SDP-RC-1.5°C","C1",912815.509342187,1525312.4688221,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SDP-RC-1.5°C [with Climate Change Impacts]","C1",1132834.40677823,1432193.75580331,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SSP1-1.5°C","C1",1597158.41737734,1467015.97921265,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SSP1-NPi","C4",40096.0999621073,1401850.82501457,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","SHAPE-SSP2-1.5°C","C1",2279153.28023599,1035800.98418197,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SSP2-1.5°C [with Climate Change Impacts]","C1",2343107.87451799,1097836.0809015,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,TRUE,FALSE,"High-CMT only",TRUE,FALSE,"High-CMT","top_33pct"
"IMAGE 3.3","SHAPE-SSP2-NPi","C4",39337.8931323794,877666.441167651,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"IMAGE 3.3","SHAPE-SSP2-NPi [with Climate Change Impacts]","C4",46156.5588334397,879502.004890074,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,FALSE,"Low (both)",FALSE,FALSE,NA,"top_33pct"
"MERGE-ETL 6.0","DAC-2°C-66%","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-2020-1.5°C-2100","C1",0,NA,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-2020-medium-2°C","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-2020-well-below-2°C","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-2030-Price 1.5°C","C2",0,NA,"1.5C (High-Ambition)",511882.90914693,2771556.31926819,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-2030-medium-2°C","C4",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-2030-well-below-2°C","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
"MESSAGE-GLOBIOM 1.0","ADVANCE-INDC","C3",0,NA,"2C (Medium-Ambition)",466027.253460691,1932960.06221475,FALSE,NA,"Low (both)",FALSE,NA,NA,"top_33pct"
